cg_iterations_median,cg_iterations_p95,continuous_wall_mean_s,continuous_wall_median_s,continuous_wall_p95_s,continuous_wall_std_s,failed_group_id,family,fvm_assembly_s_mean,fvm_assembly_s_median,fvm_assembly_s_p95,fvm_solve_s_mean,fvm_solve_s_median,fvm_solve_s_p95,gpu_model_over_cpu_fvm_speedup,graph_s_mean,graph_s_median,graph_s_p95,jit_forward_s_mean,jit_forward_s_median,jit_forward_s_p95,load_s_mean,load_s_median,load_s_p95,map_apply_s_mean,map_apply_s_median,map_apply_s_p95,map_build_s_mean,map_build_s_median,map_build_s_p95,output_s_mean,output_s_median,output_s_p95,peak_device_bytes,peak_ram_bytes,reason,resolution,route,sample_count,state,status
,,,,,,,p1i,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_applicable_under_frozen_contract,8192,production_reconstruction,32,known_topology_new_physics,not_applicable_under_frozen_contract
,,0.0041002803700394,0.0038816924206912518,0.005321005632868037,0.0005775935761262434,,p1i,,,,,,,3.1195852688939163,1.538523065391928e-06,1.5809782780706882e-06,1.9119062926620247e-06,0.0029141210943635087,0.002694256021641195,0.003966530307661742,0.0006447984451369848,0.0006181170465424657,0.0007675389759242534,0.0004414093382365536,0.0004389759269542992,0.0006352365540806204,2.5409754016436636e-06,2.5815097615122795e-06,3.1613104511052367e-06,6.68926804792136e-05,6.213248707354069e-05,9.089356753975152e-05,139177472,3759632384,,8192,production_reconstruction,32,fully_cached,passed
361.0,406.95,0.672031395661179,0.6747090459684841,0.7071355224878062,0.020540758610360362,,p1i,0.0029874014944653027,0.002957549993880093,0.003197803418152034,0.025061185133381514,0.024901342985685915,0.027999996597645804,0.06713165013031848,,,,,,,0.002442561151838163,0.0024613679852336645,0.0027631562144961206,,,,,,,7.04392368788831e-05,6.968353409320116e-05,7.973212050274014e-05,0,301527040,,16384,fvm,32,process_cold,passed
,,,,,,,p1i,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_applicable_under_frozen_contract,16384,fvm,32,new_topology,not_applicable_under_frozen_contract
361.0,406.95,0.02849022655573208,0.027973538439255208,0.032268789276713505,0.0019354500906819444,,p1i,0.0011593546842050273,0.0010612665209919214,0.0014379931904841214,0.02540992756621563,0.024967009958345443,0.02889015747932717,,,,,,,,0.0018687563097046223,0.0018342635012231767,0.0022243730432819574,,,,,,,5.055534711573273e-05,4.779704613611102e-05,6.405242020264268e-05,0,337178624,,16384,fvm,32,known_topology_new_physics,passed
361.0,406.95,0.02556314496177947,0.02524459850974381,0.029029177268967032,0.0016297364898587513,,p1i,1.2123200576752424e-07,1.210719347000122e-07,1.4898250810801983e-07,0.025509744340524776,0.02519304252928123,0.028979246329981834,5.501717086832779,,,,,,,1.0365838534198701e-06,1.0029762051999569e-06,1.3874378055334091e-06,,,,,,,5.094615335110575e-05,4.990247543901205e-05,5.85263769607991e-05,0,402952192,,16384,fvm,32,fully_cached,passed
,,10.04489954206656,10.050535696034785,10.311355029098923,0.16416835913156722,,p1i,,,,,,,0.06713165013031848,4.8057305587753945,4.807531244936399,4.910613541287603,3.9803171114763245,3.9721272040042095,4.21867915870389,0.0006494467197626363,0.0006317909574136138,0.0007029708358459175,0.00033312140294583514,0.0003266155254095793,0.00038749768282286823,0.06642221793299541,0.06699398846831173,0.06919797020964324,8.482139674015343e-05,8.289300603792071e-05,9.780873660929501e-05,190705408,1910898688,,16384,production_reconstruction,32,process_cold,passed
,,1.5966585937821947,1.7439020425081253,1.8969358410162385,0.29747173907517727,,p1i,,,,,,,,1.5245562222480658,1.6747087294934317,1.8224331540812273,0.0031425297383975703,0.0028695714427158237,0.004283245222177356,0.0007121014314179774,0.0007047764956951141,0.0008198097348213196,0.00032651095898472704,0.0003144600195810199,0.00038716589915566146,0.06781266441612388,0.06875741749536246,0.07145592554588802,7.635359725099988e-05,7.380108581855893e-05,9.041607845574617e-05,139173376,3776147456,,16384,production_reconstruction,32,new_topology,passed
,,,,,,,p1i,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_applicable_under_frozen_contract,16384,production_reconstruction,32,known_topology_new_physics,not_applicable_under_frozen_contract
,,0.005046683403634233,0.004588494484778494,0.006352335563860834,0.0009567251256673212,,p1i,,,,,,,5.501717086832779,1.907188561744988e-06,1.8514692783355713e-06,2.576771657913923e-06,0.0033513072557980195,0.002936832432169467,0.004256657738005742,0.0006768910861865152,0.000672215479426086,0.0007137054752092808,0.0009081819298444316,0.0009024245082400739,0.0013329143112059683,2.586373739177361e-06,2.4815090000629425e-06,3.608962288126349e-06,7.373132393695414e-05,6.711645983159542e-05,0.00010971485171467065,139176192,3802447872,,16384,production_reconstruction,32,fully_cached,passed
