background_rmse_K,bottom_rmse_K,discretization_seed,domain,interface_drop_rmse_K,layer_mean_rmse_K,peak_rmse_K,point_global_true_rms_relative_rmse_pct,raw_cv_weighted_rmse_K,regional_mode,resolution,sample_count,sample_first_cv_relative_rmse_pct,source_rmse_K,suite,support_mode,top_rmse_K
6112.7783946169675,4608.531705039726,0,support_1024,498.2378153210688,6466.688904233092,7542.9942669733755,7301.564537054325,6127.39433752799,fixed_training_nr,1024,32,7112.149072111924,7170.027483991126,factor,structured,6231.9091966519645
6112.736187596359,4608.482632747863,0,support_1024,498.236796211862,6466.645879951465,7542.91818444448,7301.516549605761,6127.351944955707,growing_nr,1024,32,7112.093635012803,7169.972299606824,factor,structured,6231.878351094149
27.737146584241202,24.85422765066048,0,support_4096,1.2687674367983088,28.431743346293846,27.06696423549204,32.36136318406266,27.68533840620983,fixed_training_nr,4096,32,26.099856748741132,24.380115297208423,factor,source_aware,28.362237651150153
27.836360154965025,24.793671848642404,0,full_240825,1.3254531239444176,28.7418410725746,27.029938609878144,32.661329058981856,27.833425688389564,fixed_training_nr,4096,32,26.320346490916595,27.038231524140567,factor,source_aware,28.514632923369565
1.6801795475923509,0.03768336618605509,0,full_240825_oracle_reconstruction,1.6626452558222662,1.131401076049714,0.07756713871700786,2.3109621415666814,1.6778070085106043,fixed_training_nr,4096,32,2.2167988484152144,0.8288965210464319,factor,source_aware,0.04459133639797233
28.632368667990427,25.417342773882943,0,support_4096,1.4923222849449387,29.55911386489475,29.520934124384908,33.56655550833681,28.595502629614447,growing_nr,4096,32,27.12400150768989,26.291789590705566,factor,source_aware,29.102228926057666
28.76693531046703,25.337904596569604,0,full_240825,1.5971364358245277,29.942754712120248,29.480125414592525,33.99468189468231,28.768755826577976,growing_nr,4096,32,27.372977147394764,29.25095762377565,factor,source_aware,29.22570007864616
1.6801795475923509,0.03768336618605509,0,full_240825_oracle_reconstruction,1.6626452558222662,1.131401076049714,0.07756713871700786,2.3109621415666814,1.6778070085106043,growing_nr,4096,32,2.2167988484152144,0.8288965210464319,factor,source_aware,0.04459133639797233
359.5712629831784,303.0272385171908,0,support_4096,21.93959849164477,376.61678214393146,420.50316393956723,426.63668481732753,359.8935934336582,fixed_training_nr,4096,32,390.9648115514168,401.3085830315841,factor,structured,367.0036645168383
337.1188145090019,289.7526487223301,0,support_4096,21.456826690381934,356.4345786078556,416.1302846254102,403.60245187360135,337.5118156985126,growing_nr,4096,32,368.35717319454045,387.2415712860198,factor,structured,345.5992701640363
58.27354007899346,50.774125516589955,0,support_16384,2.626455423120029,60.457558363791584,60.75665971775411,68.44516362745196,58.28237038208851,fixed_training_nr,16384,32,57.33678721856967,59.23189764897188,factor,source_aware,60.595937459046894
58.353503368682226,50.478010626558664,0,full_240825,2.6864106295694627,60.613044579726854,60.75391879785911,68.66122107567763,58.360108054899115,fixed_training_nr,16384,32,57.41059458902316,60.09823142791127,factor,source_aware,60.64618221346554
1.0577708782253763,0.016783089271025935,0,full_240825_oracle_reconstruction,1.3605190794358295,0.9125703682122654,0.006992028432873495,1.801991835239634,1.0565204687261893,fixed_training_nr,16384,32,1.4013411926916217,0.6403884825194752,factor,source_aware,0.019200128343353124
60.11505871156831,51.77425861287518,0,support_16384,3.1274192405211982,62.69120180576422,65.8846876238176,70.87440884329791,60.138951578695675,growing_nr,16384,32,58.785865068252704,62.67529019172112,factor,source_aware,62.28127739080369
60.250132457093244,51.49443826118658,0,full_240825,3.181528789784323,62.98977452415417,65.8818699594843,71.29850019035273,60.263939891920614,growing_nr,16384,32,58.90713902363808,63.845069170910925,factor,source_aware,62.285813808305655
1.0577708782253763,0.016783089271025935,0,full_240825_oracle_reconstruction,1.3605190794358295,0.9125703682122654,0.006992028432873495,1.801991835239634,1.0565204687261893,growing_nr,16384,32,1.4013411926916217,0.6403884825194752,factor,source_aware,0.019200128343353124
35.39216161844086,32.213287913593526,0,support_16384,1.8298834601334921,36.75539683275611,35.93422056435651,41.51455378960868,35.39040252700987,fixed_training_nr,16384,32,32.01810428219009,35.01469730470908,factor,structured,34.72069709055973
36.53739261207348,33.255485886780036,0,support_16384,2.2146356418854567,38.188704361731496,48.66025650459937,42.99749212928503,36.56165362867569,growing_nr,16384,32,33.55862353028717,41.39454148585446,factor,structured,35.18135370359657
