discretization_seed,global_context_z_l2_drift,global_context_z_max_abs_drift,log_s_phys_drift,predicted_log_scale_drift,qk_summary_l2_drift,resolution,sample_id,suite
3,4.985307396203678,3.4639633893966675,-0.0017852783203125,0.301927985005479,0.5270239450892342,8192,v6p1if1_0091,main
3,9.004338184058224,8.512404441833496,0.0012187957763671875,0.23824496293523367,0.44272227885657756,8192,v6p1if1_0930,main
3,6.4697958207694155,6.249589711427689,-0.0002522468566894531,0.18302919176018229,0.24047094164572558,8192,v6p1if1_0175,main
3,5.781946557617905,5.07513490319252,0.0014495849609375,0.14132218225404136,0.196746166832946,8192,v6p1if1_0915,main
3,6.561869853231253,6.49049699306488,0.005316257476806641,0.22878941496786975,0.18270773723663622,8192,v6p1if1_0869,main
3,7.907678876920635,6.718658864498138,-0.0008902549743652344,0.3974136376608435,0.3123103877890616,8192,v6p1if1_0522,main
3,10.350892672762514,9.708205223083496,0.0022106170654296875,0.2666605522436152,0.44638075491207335,8192,v6p1if1_0118,main
3,5.153175644895297,3.9862401485443115,0.0010805130004882812,0.2081269714940781,0.3266395428396179,8192,v6p1if1_0708,main
3,7.496668432891016,6.963932991027832,0.00014638900756835938,0.27523183512435256,0.32699040179975575,8192,v6p1if1_0817,main
3,4.623610847234986,3.984368681907654,0.0023927688598632812,0.1966381435237059,0.2333619984769546,8192,v6p1if1_1003,main
3,9.60964203270092,9.402771472930908,0.006622791290283203,0.21761364597086885,0.20175118805810613,8192,v6p1if1_0697,main
3,6.815317077213462,6.604577898979187,0.000385284423828125,0.21138860453663888,0.3555252439711724,8192,v6p1if1_0907,main
3,9.585178711617536,8.764229536056519,-0.0056324005126953125,0.16958328738025585,0.19532608592921114,8192,v6p1if1_0203,main
3,8.782506834495164,8.213298797607422,-0.00069427490234375,0.18035422582685978,0.22553529703977376,16384,v6p1if1_0308,main
3,8.433587911264487,8.089458465576172,0.0019407272338867188,0.2038749492803369,0.23138624637736435,16384,v6p1if1_0511,main
3,9.04454310800848,8.092889428138733,0.0011019706726074219,0.30204918241207945,0.30421925270313044,16384,v6p1if1_0041,main
3,10.248278683935927,7.163664102554321,0.002288341522216797,0.38645725057007807,0.26160053663842,16384,v6p1if1_0846,main
3,6.736479154853532,6.4331443309783936,-0.0006661415100097656,0.23936987080553074,0.1685601525777574,16384,v6p1if1_0572,main
3,7.812784037819788,6.553241368383169,-0.0006022453308105469,0.4016379953737328,0.30923463947719854,16384,v6p1if1_0347,main
3,9.779274418660778,9.204956531524658,0.00144195556640625,0.370181604410722,0.3418810734922957,16384,v6p1if1_0286,main
3,12.969295082369095,10.8368501663208,-0.0007538795471191406,0.3337821799875398,0.2568315607335019,16384,v6p1if1_0124,main
3,10.089024688506598,8.067845106124878,-0.00015687942504882812,0.26072308872693695,0.19959646493774827,16384,v6p1if1_1017,main
3,12.751561680209209,11.549143314361572,-0.0023012161254882812,0.37063307506010723,0.2033660080344001,16384,v6p1if1_0854,main
3,9.598498060210435,9.267745733261108,-0.0018792152404785156,0.3397846118676977,0.26457162769609244,16384,v6p1if1_0928,main
3,9.319469592960303,8.960841178894043,0.0007715225219726562,0.2876270150959219,0.2274143538784005,16384,v6p1if1_0543,main
3,4.84290614442333,4.179108381271362,-0.0009393692016601562,0.18290511370901807,0.19026083723329806,16384,v6p1if1_0632,main
3,8.21175497142201,7.337147608399391,-0.0002598762512207031,0.2992305873778984,0.22496377630420678,16384,v6p1if1_0599,main
3,10.131235345085916,9.35936713218689,0.0009074211120605469,0.3859778010787931,0.22697804155347706,16384,v6p1if1_0003,main
3,7.912445657671785,7.222932860255241,-0.00030994415283203125,0.5450242326627892,0.20681354879081598,16384,v6p1if1_0029,main
3,7.44335650771239,5.7568135261535645,-0.0006990432739257812,0.20097067762341148,0.16444804746181074,16384,v6p1if1_0991,main
3,13.618126227354272,12.350072383880615,0.00016307830810546875,0.7228227092222639,0.14645222093471988,16384,v6p1if1_0109,main
3,9.134149316987184,8.648321628570557,0.00018930435180664062,0.4502587994447653,0.1961747677830722,16384,v6p1if1_0365,main
3,6.864543652764087,4.811099410057068,-0.0017833709716796875,0.488310282390926,0.1431673472991434,16384,v6p1if1_0091,main
3,10.867262245512558,10.056509017944336,0.0010824203491210938,0.37385324526123487,0.14816078286897374,16384,v6p1if1_0930,main
3,8.024327781965324,7.492449074983597,0.0008497238159179688,0.3112387179799274,0.2580323029769448,16384,v6p1if1_0175,main
3,8.319472794954187,7.477520614862442,0.0016870498657226562,0.254117937456368,0.16723767379729634,16384,v6p1if1_0915,main
3,8.395858926685886,8.121498942375183,0.005078315734863281,0.38252598698947615,0.17883930726044805,16384,v6p1if1_0869,main
3,9.450116612929504,8.30064195394516,-0.0012307167053222656,0.5897216246346586,0.16129676311313348,16384,v6p1if1_0522,main
3,12.428356171341676,11.604802131652832,0.0021991729736328125,0.4202813863857404,0.2824273806806268,16384,v6p1if1_0118,main
3,7.110814888448813,5.834709405899048,0.0017209053039550781,0.31344553887781057,0.19757970940305974,16384,v6p1if1_0708,main
3,9.56243686322864,8.8435959815979,0.00041961669921875,0.43446628458015635,0.2589628901466594,16384,v6p1if1_0817,main
3,6.298772769219064,5.094876170158386,0.0018086433410644531,0.32848071874962237,0.3061595420992928,16384,v6p1if1_1003,main
3,11.161342640711146,10.81898021697998,0.006832599639892578,0.32598201131920046,0.15864598199855864,16384,v6p1if1_0697,main
3,8.485084684598174,8.169181227684021,0.0002884864807128906,0.35163971697478846,0.26234530580839704,16384,v6p1if1_0907,main
3,11.50811517663238,10.489259481430054,-0.005631923675537109,0.28114691442668605,0.2817065841236641,16384,v6p1if1_0203,main
