discretization_seed,factor_cell,p2r_edge_count,p2r_edge_length_max_normalized,p2r_edge_length_mean_normalized,p2r_edge_length_median_normalized,p2r_edge_length_p95_normalized,p2r_in_degree_max,p2r_in_degree_mean,p2r_in_degree_median,p2r_in_degree_min,p2r_in_degree_p05,p2r_in_degree_p95,p2r_in_degree_zero_count,p2r_out_degree_max,p2r_out_degree_mean,p2r_out_degree_median,p2r_out_degree_min,p2r_out_degree_p05,p2r_out_degree_p95,p2r_out_degree_zero_count,r2p_edge_count,r2p_edge_length_max_normalized,r2p_edge_length_mean_normalized,r2p_edge_length_median_normalized,r2p_edge_length_p95_normalized,r2p_in_degree_max,r2p_in_degree_mean,r2p_in_degree_median,r2p_in_degree_min,r2p_in_degree_p05,r2p_in_degree_p95,r2p_in_degree_zero_count,r2p_out_degree_max,r2p_out_degree_mean,r2p_out_degree_median,r2p_out_degree_min,r2p_out_degree_p05,r2p_out_degree_p95,r2p_out_degree_zero_count,r2r_edge_count,r2r_edge_length_max_normalized,r2r_edge_length_mean_normalized,r2r_edge_length_median_normalized,r2r_edge_length_p95_normalized,r2r_in_degree_max,r2r_in_degree_mean,r2r_in_degree_median,r2r_in_degree_min,r2r_in_degree_p05,r2r_in_degree_p95,r2r_in_degree_zero_count,r2r_isolated_node_count,r2r_out_degree_max,r2r_out_degree_mean,r2r_out_degree_median,r2r_out_degree_min,r2r_out_degree_p05,r2r_out_degree_p95,r2r_out_degree_zero_count,r2r_weakly_connected_components,regional_mode,regional_nodes,resolution,sample_id,suite,support_mode
3,,7009,0.5625,0.20898744463920593,0.20963136851787567,0.3865411579608917,123,27.37890625,19.0,1,4.0,75.25,0,13,3.42236328125,3.0,1,1.0,7.0,0,7009,0.5625,0.20898744463920593,0.20963136851787567,0.3865411579608917,13,3.42236328125,3.0,1,1.0,7.0,0,123,27.37890625,19.0,1,4.0,75.25,0,4200,2.2927088737487793,0.5255641341209412,0.47628581523895264,1.1730319261550903,38,16.40625,15.0,6,9.0,29.0,0,0,38,16.40625,15.0,6,9.0,29.0,0,1,fixed_training_nr,256,2048,v6p1if1_0365,main,source_aware
3,,7339,0.5394585728645325,0.19519510865211487,0.1902984380722046,0.39578476548194885,116,28.66796875,19.0,1,4.0,83.25,0,13,3.58349609375,3.0,1,1.0,9.0,0,7339,0.5394585728645325,0.19519510865211487,0.1902984380722046,0.39578476548194885,13,3.58349609375,3.0,1,1.0,9.0,0,116,28.66796875,19.0,1,4.0,83.25,0,4132,2.246610403060913,0.5074466466903687,0.4595760107040405,1.1808691024780273,40,16.140625,15.0,5,9.0,29.0,0,0,40,16.140625,15.0,5,9.0,29.0,0,1,fixed_training_nr,256,2048,v6p1if1_0091,main,source_aware
3,,7510,0.5928323268890381,0.20628614723682404,0.199088454246521,0.4303129017353058,290,29.3359375,19.0,1,3.0,95.0,0,13,3.6669921875,3.0,1,1.0,9.0,0,7510,0.5928323268890381,0.20628614723682404,0.199088454246521,0.4303129017353058,13,3.6669921875,3.0,1,1.0,9.0,0,290,29.3359375,19.0,1,3.0,95.0,0,4094,2.6335365772247314,0.5022972226142883,0.4516410231590271,1.166904091835022,42,15.9921875,15.0,5,8.75,28.0,0,0,42,15.9921875,15.0,5,8.75,28.0,0,1,fixed_training_nr,256,2048,v6p1if1_0930,main,source_aware
3,,7065,0.47434118390083313,0.20552469789981842,0.2032974660396576,0.3801727294921875,149,27.59765625,18.5,1,4.0,77.0,0,12,3.44970703125,3.0,1,1.0,9.0,0,7065,0.47434118390083313,0.20552469789981842,0.2032974660396576,0.3801727294921875,12,3.44970703125,3.0,1,1.0,9.0,0,149,27.59765625,18.5,1,4.0,77.0,0,4130,1.9745343923568726,0.5002703666687012,0.44114863872528076,1.144997239112854,45,16.1328125,15.0,5,9.0,28.25,0,0,45,16.1328125,15.0,5,9.0,28.25,0,1,fixed_training_nr,256,2048,v6p1if1_0175,main,source_aware
3,,8207,0.6753100752830505,0.21099668741226196,0.20009763538837433,0.43390539288520813,189,32.05859375,20.0,1,3.0,116.0,0,14,4.00732421875,3.0,1,1.0,10.0,0,8207,0.6753100752830505,0.21099668741226196,0.20009763538837433,0.43390539288520813,14,4.00732421875,3.0,1,1.0,10.0,0,189,32.05859375,20.0,1,3.0,116.0,0,4124,2.348562240600586,0.5143319368362427,0.46909070014953613,1.143931269645691,44,16.109375,15.0,6,9.0,29.0,0,0,44,16.109375,15.0,6,9.0,29.0,0,1,fixed_training_nr,256,2048,v6p1if1_0915,main,source_aware
3,,8167,0.590279757976532,0.21386758983135223,0.20651426911354065,0.40514394640922546,173,31.90234375,22.5,1,3.75,94.25,0,13,3.98779296875,3.0,1,1.0,9.0,0,8167,0.590279757976532,0.21386758983135223,0.20651426911354065,0.40514394640922546,13,3.98779296875,3.0,1,1.0,9.0,0,173,31.90234375,22.5,1,3.75,94.25,0,4106,2.1136271953582764,0.4937736690044403,0.4371502995491028,1.1292238235473633,38,16.0390625,14.5,5,9.0,28.0,0,0,38,16.0390625,14.5,5,9.0,28.0,0,1,fixed_training_nr,256,2048,v6p1if1_0869,main,source_aware
3,,7368,0.5761479735374451,0.2111843079328537,0.20020809769630432,0.4257325828075409,197,28.78125,20.0,1,2.0,84.0,0,14,3.59765625,3.0,1,1.0,9.0,0,7368,0.5761479735374451,0.2111843079328537,0.20020809769630432,0.4257325828075409,14,3.59765625,3.0,1,1.0,9.0,0,197,28.78125,20.0,1,2.0,84.0,0,4174,2.106196641921997,0.4961739480495453,0.4382490813732147,1.1405179500579834,46,16.3046875,15.0,6,9.0,28.0,0,0,46,16.3046875,15.0,6,9.0,28.0,0,1,fixed_training_nr,256,2048,v6p1if1_0522,main,source_aware
3,,7285,0.626530647277832,0.19686634838581085,0.1875,0.40136778354644775,180,28.45703125,17.0,1,3.0,97.0,0,13,3.55712890625,3.0,1,1.0,9.0,0,7285,0.626530647277832,0.19686634838581085,0.1875,0.40136778354644775,13,3.55712890625,3.0,1,1.0,9.0,0,180,28.45703125,17.0,1,3.0,97.0,0,4076,2.2649242877960205,0.4870982766151428,0.4445813000202179,1.081362009048462,35,15.921875,14.0,5,8.0,29.0,0,0,35,15.921875,14.0,5,8.0,29.0,0,1,fixed_training_nr,256,2048,v6p1if1_0118,main,source_aware
3,,6126,0.6187185049057007,0.20431318879127502,0.20009763538837433,0.3998129367828369,152,23.9296875,17.0,1,3.0,75.25,0,10,2.9912109375,3.0,1,1.0,7.0,0,6126,0.6187185049057007,0.20431318879127502,0.20009763538837433,0.3998129367828369,10,2.9912109375,3.0,1,1.0,7.0,0,152,23.9296875,17.0,1,3.0,75.25,0,4110,2.2618350982666016,0.5044739246368408,0.45601364970207214,1.136373519897461,42,16.0546875,14.0,6,9.0,27.0,0,0,42,16.0546875,14.0,6,9.0,27.0,0,1,fixed_training_nr,256,2048,v6p1if1_0708,main,source_aware
3,,6974,0.46875,0.1893470734357834,0.1913454830646515,0.35873672366142273,171,27.2421875,18.5,1,2.75,87.0,0,15,3.4052734375,3.0,1,1.0,9.0,0,6974,0.46875,0.1893470734357834,0.1913454830646515,0.35873672366142273,15,3.4052734375,3.0,1,1.0,9.0,0,171,27.2421875,18.5,1,2.75,87.0,0,4040,2.1104743480682373,0.4971117079257965,0.45946165919303894,1.0565084218978882,41,15.78125,14.0,5,9.0,27.25,0,0,41,15.78125,14.0,5,9.0,27.25,0,1,fixed_training_nr,256,2048,v6p1if1_0817,main,source_aware
3,,7084,0.5040665864944458,0.2108958661556244,0.21055999398231506,0.3945344388484955,153,27.671875,19.0,1,4.75,86.5,0,14,3.458984375,3.0,1,1.0,8.0,0,7084,0.5040665864944458,0.2108958661556244,0.21055999398231506,0.3945344388484955,14,3.458984375,3.0,1,1.0,8.0,0,153,27.671875,19.0,1,4.75,86.5,0,4082,2.1866068840026855,0.5103594064712524,0.45111918449401855,1.130590796470642,37,15.9453125,14.0,5,8.0,30.0,0,0,37,15.9453125,14.0,5,8.0,30.0,0,1,fixed_training_nr,256,2048,v6p1if1_1003,main,source_aware
3,,7140,0.5122252106666565,0.2032550722360611,0.1976909637451172,0.4015999436378479,145,27.890625,20.0,1,3.0,78.25,0,12,3.486328125,3.0,1,1.0,8.0,0,7140,0.5122252106666565,0.2032550722360611,0.1976909637451172,0.4015999436378479,12,3.486328125,3.0,1,1.0,8.0,0,145,27.890625,20.0,1,3.0,78.25,0,4132,2.002232074737549,0.5147640705108643,0.4732057750225067,1.1438040733337402,40,16.140625,15.0,4,8.75,28.0,0,0,40,16.140625,15.0,4,8.75,28.0,0,1,fixed_training_nr,256,2048,v6p1if1_0697,main,source_aware
3,,6913,0.531059205532074,0.19399093091487885,0.1918039321899414,0.36984193325042725,138,27.00390625,20.0,1,3.0,70.5,0,11,3.37548828125,3.0,1,1.0,8.0,0,6913,0.531059205532074,0.19399093091487885,0.1918039321899414,0.36984193325042725,11,3.37548828125,3.0,1,1.0,8.0,0,138,27.00390625,20.0,1,3.0,70.5,0,4158,2.0698323249816895,0.5061638355255127,0.4586732089519501,1.1305170059204102,41,16.2421875,15.0,6,9.0,29.0,0,0,41,16.2421875,15.0,6,9.0,29.0,0,1,fixed_training_nr,256,2048,v6p1if1_0907,main,source_aware
3,,7383,0.49681317806243896,0.19922371208667755,0.19784629344940186,0.3775952458381653,196,28.83984375,20.0,1,4.0,91.5,0,14,3.60498046875,3.0,1,1.0,8.0,0,7383,0.49681317806243896,0.19922371208667755,0.19784629344940186,0.3775952458381653,14,3.60498046875,3.0,1,1.0,8.0,0,196,28.83984375,20.0,1,4.0,91.5,0,4118,1.8395164012908936,0.5014703869819641,0.46875,1.0980234146118164,38,16.0859375,15.0,5,8.75,29.0,0,0,38,16.0859375,15.0,5,8.75,29.0,0,1,fixed_training_nr,256,2048,v6p1if1_0203,main,source_aware
3,,15164,0.494105726480484,0.21705976128578186,0.21885110437870026,0.3781116008758545,253,59.234375,49.5,2,13.0,147.75,0,11,3.7021484375,3.0,1,1.0,8.0,0,15164,0.494105726480484,0.21705976128578186,0.21885110437870026,0.3781116008758545,11,3.7021484375,3.0,1,1.0,8.0,0,253,59.234375,49.5,2,13.0,147.75,0,4150,2.1697943210601807,0.5153487920761108,0.46254652738571167,1.1039303541183472,40,16.2109375,15.0,6,9.0,28.25,0,0,40,16.2109375,15.0,6,9.0,28.25,0,1,fixed_training_nr,256,4096,v6p1if1_0308,main,source_aware
3,,17184,0.5026988387107849,0.21062767505645752,0.20864422619342804,0.3912460207939148,382,67.125,46.0,1,12.75,200.25,0,17,4.1953125,3.0,1,1.0,10.0,0,17184,0.5026988387107849,0.21062767505645752,0.20864422619342804,0.3912460207939148,17,4.1953125,3.0,1,1.0,10.0,0,382,67.125,46.0,1,12.75,200.25,0,4154,2.2056541442871094,0.5136354565620422,0.47263720631599426,1.105919599533081,36,16.2265625,15.0,6,8.75,28.0,0,0,36,16.2265625,15.0,6,8.75,28.0,0,1,fixed_training_nr,256,4096,v6p1if1_0511,main,source_aware
3,,15973,0.5125381350517273,0.22526632249355316,0.2246672809123993,0.40112781524658203,247,62.39453125,48.0,2,9.75,167.75,0,11,3.899658203125,3.0,1,1.0,8.0,0,15973,0.5125381350517273,0.22526632249355316,0.2246672809123993,0.40112781524658203,11,3.899658203125,3.0,1,1.0,8.0,0,247,62.39453125,48.0,2,9.75,167.75,0,4124,2.710655927658081,0.5223585367202759,0.47058427333831787,1.1032379865646362,42,16.109375,15.0,6,9.0,27.25,0,0,42,16.109375,15.0,6,9.0,27.25,0,1,fixed_training_nr,256,4096,v6p1if1_0041,main,source_aware
3,,17517,0.5970210433006287,0.22639209032058716,0.21963998675346375,0.43949589133262634,533,68.42578125,47.0,1,9.75,192.0,0,16,4.276611328125,3.0,1,1.0,10.0,0,17517,0.5970210433006287,0.22639209032058716,0.21963998675346375,0.43949589133262634,16,4.276611328125,3.0,1,1.0,10.0,0,533,68.42578125,47.0,1,9.75,192.0,0,4088,1.9993098974227905,0.5048774480819702,0.4474319517612457,1.1318224668502808,36,15.96875,15.0,6,9.0,27.0,0,0,36,15.96875,15.0,6,9.0,27.0,0,1,fixed_training_nr,256,4096,v6p1if1_0846,main,source_aware
3,,16053,0.5929177403450012,0.21385180950164795,0.20436324179172516,0.42950162291526794,313,62.70703125,48.0,2,9.0,172.25,0,12,3.919189453125,3.0,1,1.0,9.0,0,16053,0.5929177403450012,0.21385180950164795,0.20436324179172516,0.42950162291526794,12,3.919189453125,3.0,1,1.0,9.0,0,313,62.70703125,48.0,2,9.0,172.25,0,4138,2.0958478450775146,0.51261967420578,0.4539811909198761,1.1665689945220947,34,16.1640625,15.0,6,9.0,27.0,0,0,34,16.1640625,15.0,6,9.0,27.0,0,1,fixed_training_nr,256,4096,v6p1if1_0572,main,source_aware
3,,15854,0.4835101366043091,0.2090974748134613,0.2090885043144226,0.38198918104171753,257,61.9296875,48.5,3,9.0,150.25,0,14,3.87060546875,3.0,1,1.0,9.0,0,15854,0.4835101366043091,0.2090974748134613,0.2090885043144226,0.38198918104171753,14,3.87060546875,3.0,1,1.0,9.0,0,257,61.9296875,48.5,3,9.0,150.25,0,4182,2.389907121658325,0.5272352695465088,0.47294506430625916,1.183560848236084,42,16.3359375,15.0,6,9.0,28.0,0,0,42,16.3359375,15.0,6,9.0,28.0,0,1,fixed_training_nr,256,4096,v6p1if1_0347,main,source_aware
3,,16494,0.5131055116653442,0.20130842924118042,0.19754619896411896,0.3667168617248535,331,64.4296875,47.0,1,9.0,183.0,0,16,4.02685546875,3.0,1,1.0,10.0,0,16494,0.5131055116653442,0.20130842924118042,0.19754619896411896,0.3667168617248535,16,4.02685546875,3.0,1,1.0,10.0,0,331,64.4296875,47.0,1,9.0,183.0,0,4154,2.3821403980255127,0.5173372030258179,0.46203333139419556,1.1313141584396362,41,16.2265625,15.0,6,8.75,28.25,0,0,41,16.2265625,15.0,6,8.75,28.25,0,1,fixed_training_nr,256,4096,v6p1if1_0286,main,source_aware
3,,17121,0.5214159488677979,0.2160552591085434,0.21875011920928955,0.39373400807380676,365,66.87890625,51.5,1,7.75,177.25,0,14,4.179931640625,3.0,1,1.0,10.0,0,17121,0.5214159488677979,0.2160552591085434,0.21875011920928955,0.39373400807380676,14,4.179931640625,3.0,1,1.0,10.0,0,365,66.87890625,51.5,1,7.75,177.25,0,4174,2.0936992168426514,0.5265415906906128,0.4607996344566345,1.1978983879089355,41,16.3046875,15.0,6,9.0,28.0,0,0,41,16.3046875,15.0,6,9.0,28.0,0,1,fixed_training_nr,256,4096,v6p1if1_0124,main,source_aware
3,,16116,0.5563904047012329,0.2055462896823883,0.20502783358097076,0.3689612150192261,269,62.953125,43.0,5,13.75,178.5,0,14,3.9345703125,3.0,1,1.0,9.0,0,16116,0.5563904047012329,0.2055462896823883,0.20502783358097076,0.3689612150192261,14,3.9345703125,3.0,1,1.0,9.0,0,269,62.953125,43.0,5,13.75,178.5,0,4240,2.5995171070098877,0.534928560256958,0.4771130681037903,1.1848617792129517,35,16.5625,16.0,6,9.0,27.0,0,0,35,16.5625,16.0,6,9.0,27.0,0,1,fixed_training_nr,256,4096,v6p1if1_1017,main,source_aware
3,,16915,0.6155536770820618,0.20362575352191925,0.1970650851726532,0.3928627371788025,311,66.07421875,45.0,1,9.5,180.5,0,17,4.129638671875,3.0,1,1.0,10.0,0,16915,0.6155536770820618,0.20362575352191925,0.1970650851726532,0.3928627371788025,17,4.129638671875,3.0,1,1.0,10.0,0,311,66.07421875,45.0,1,9.5,180.5,0,4092,2.542797565460205,0.5218202471733093,0.4705508351325989,1.1730690002441406,49,15.984375,14.5,5,8.0,28.25,0,0,49,15.984375,14.5,5,8.0,28.25,0,1,fixed_training_nr,256,4096,v6p1if1_0854,main,source_aware
3,,15294,0.5349552035331726,0.20851968228816986,0.20655004680156708,0.37105318903923035,261,59.7421875,47.0,1,12.75,152.75,0,15,3.73388671875,3.0,1,1.0,9.0,0,15294,0.5349552035331726,0.20851968228816986,0.20655004680156708,0.37105318903923035,15,3.73388671875,3.0,1,1.0,9.0,0,261,59.7421875,47.0,1,12.75,152.75,0,4130,1.9494096040725708,0.5140430331230164,0.47384029626846313,1.1039717197418213,35,16.1328125,15.0,5,9.0,28.25,0,0,35,16.1328125,15.0,5,9.0,28.25,0,1,fixed_training_nr,256,4096,v6p1if1_0928,main,source_aware
3,,18704,0.5018941164016724,0.21273574233055115,0.21403343975543976,0.38349515199661255,503,73.0625,41.0,3,10.0,243.75,0,17,4.56640625,3.0,1,1.0,11.0,0,18704,0.5018941164016724,0.21273574233055115,0.21403343975543976,0.38349515199661255,17,4.56640625,3.0,1,1.0,11.0,0,503,73.0625,41.0,3,10.0,243.75,0,4176,2.16843581199646,0.5230012536048889,0.4737158417701721,1.1323195695877075,47,16.3125,15.0,7,8.75,28.25,0,0,47,16.3125,15.0,7,8.75,28.25,0,1,fixed_training_nr,256,4096,v6p1if1_0543,main,source_aware
3,,16147,0.5432298183441162,0.21435195207595825,0.2158733606338501,0.3844635486602783,416,63.07421875,44.0,1,9.75,197.0,0,12,3.942138671875,3.0,1,1.0,9.0,0,16147,0.5432298183441162,0.21435195207595825,0.2158733606338501,0.3844635486602783,12,3.942138671875,3.0,1,1.0,9.0,0,416,63.07421875,44.0,1,9.75,197.0,0,4180,2.0410819053649902,0.5247654914855957,0.46577176451683044,1.2229030132293701,39,16.328125,15.0,5,9.0,29.0,0,0,39,16.328125,15.0,5,9.0,29.0,0,1,fixed_training_nr,256,4096,v6p1if1_0632,main,source_aware
3,,17045,0.6011425256729126,0.2112811803817749,0.20396018028259277,0.40158921480178833,340,66.58203125,46.5,2,12.0,189.75,0,14,4.161376953125,3.0,1,1.0,10.0,0,17045,0.6011425256729126,0.2112811803817749,0.20396018028259277,0.40158921480178833,14,4.161376953125,3.0,1,1.0,10.0,0,340,66.58203125,46.5,2,12.0,189.75,0,4126,2.374030351638794,0.5241255164146423,0.46721944212913513,1.1829683780670166,37,16.1171875,14.0,6,8.0,28.0,0,0,37,16.1171875,14.0,6,8.0,28.0,0,1,fixed_training_nr,256,4096,v6p1if1_0599,main,source_aware
3,,17177,0.5484251976013184,0.22581243515014648,0.21801595389842987,0.431428998708725,407,67.09765625,47.0,1,8.0,185.5,0,16,4.193603515625,3.0,1,1.0,10.0,0,17177,0.5484251976013184,0.22581243515014648,0.21801595389842987,0.431428998708725,16,4.193603515625,3.0,1,1.0,10.0,0,407,67.09765625,47.0,1,8.0,185.5,0,4190,2.2928950786590576,0.5207111835479736,0.45141351222991943,1.1733894348144531,38,16.3671875,15.0,6,9.0,28.0,0,0,38,16.3671875,15.0,6,9.0,28.0,0,1,fixed_training_nr,256,4096,v6p1if1_0003,main,source_aware
3,,16795,0.5153883099555969,0.2112559974193573,0.20485420525074005,0.3883800208568573,267,65.60546875,45.0,4,12.0,182.5,0,14,4.100341796875,3.0,1,1.0,10.0,0,16795,0.5153883099555969,0.2112559974193573,0.20485420525074005,0.3883800208568573,14,4.100341796875,3.0,1,1.0,10.0,0,267,65.60546875,45.0,4,12.0,182.5,0,4100,2.342916488647461,0.5239500999450684,0.4817928075790405,1.1001524925231934,42,16.015625,15.0,5,9.0,28.0,0,0,42,16.015625,15.0,5,9.0,28.0,0,1,fixed_training_nr,256,4096,v6p1if1_0029,main,source_aware
3,,15435,0.49410587549209595,0.2077505886554718,0.20651420950889587,0.36549460887908936,324,60.29296875,45.5,1,10.0,162.25,0,14,3.768310546875,3.0,1,1.0,8.0,0,15435,0.49410587549209595,0.2077505886554718,0.20651420950889587,0.36549460887908936,14,3.768310546875,3.0,1,1.0,8.0,0,324,60.29296875,45.5,1,10.0,162.25,0,4070,2.2222740650177,0.5182285904884338,0.4561614990234375,1.133697509765625,40,15.8984375,14.0,5,8.75,27.0,0,0,40,15.8984375,14.0,5,8.75,27.0,0,1,fixed_training_nr,256,4096,v6p1if1_0991,main,source_aware
3,,16157,0.5257485508918762,0.2225034385919571,0.21964001655578613,0.41150394082069397,425,63.11328125,42.0,5,10.75,162.75,0,16,3.944580078125,3.0,1,1.0,10.0,0,16157,0.5257485508918762,0.2225034385919571,0.21964001655578613,0.41150394082069397,16,3.944580078125,3.0,1,1.0,10.0,0,425,63.11328125,42.0,5,10.75,162.75,0,4150,2.2372937202453613,0.5303606390953064,0.46342089772224426,1.2198110818862915,39,16.2109375,15.0,7,8.0,30.25,0,0,39,16.2109375,15.0,7,8.0,30.25,0,1,fixed_training_nr,256,4096,v6p1if1_0109,main,source_aware
3,,14520,0.5569131970405579,0.20813558995723724,0.20963136851787567,0.36188605427742004,254,56.71875,46.0,1,11.0,135.5,0,11,3.544921875,3.0,1,1.0,8.0,0,14520,0.5569131970405579,0.20813558995723724,0.20963136851787567,0.36188605427742004,11,3.544921875,3.0,1,1.0,8.0,0,254,56.71875,46.0,1,11.0,135.5,0,4168,2.158965587615967,0.508759081363678,0.46624141931533813,1.0738242864608765,43,16.28125,15.0,5,9.0,29.0,0,0,43,16.28125,15.0,5,9.0,29.0,0,1,fixed_training_nr,256,4096,v6p1if1_0365,main,source_aware
3,,17571,0.6680486798286438,0.21262212097644806,0.21135608851909637,0.3782397508621216,327,68.63671875,51.0,4,11.75,178.75,0,15,4.289794921875,3.0,1,1.0,10.0,0,17571,0.6680486798286438,0.21262212097644806,0.21135608851909637,0.3782397508621216,15,4.289794921875,3.0,1,1.0,10.0,0,327,68.63671875,51.0,4,11.75,178.75,0,4088,2.0158066749572754,0.5141340494155884,0.4698464274406433,1.129504680633545,35,15.96875,14.5,6,8.0,28.0,0,0,35,15.96875,14.5,6,8.0,28.0,0,1,fixed_training_nr,256,4096,v6p1if1_0091,main,source_aware
3,,18151,0.6508347392082214,0.22522345185279846,0.21714824438095093,0.4424327313899994,567,70.90234375,47.5,1,11.75,180.25,0,15,4.431396484375,4.0,1,1.0,10.0,0,18151,0.6508347392082214,0.22522345185279846,0.21714824438095093,0.4424327313899994,15,4.431396484375,4.0,1,1.0,10.0,0,567,70.90234375,47.5,1,11.75,180.25,0,4220,2.2131614685058594,0.5207235813140869,0.4699443578720093,1.1757636070251465,41,16.484375,15.0,7,9.0,28.0,0,0,41,16.484375,15.0,7,9.0,28.0,0,1,fixed_training_nr,256,4096,v6p1if1_0930,main,source_aware
3,,14087,0.5398139953613281,0.20090435445308685,0.19686706364154816,0.37447643280029297,247,55.02734375,42.5,1,7.0,145.25,0,14,3.439208984375,3.0,1,1.0,9.0,0,14087,0.5398139953613281,0.20090435445308685,0.19686706364154816,0.37447643280029297,14,3.439208984375,3.0,1,1.0,9.0,0,247,55.02734375,42.5,1,7.0,145.25,0,4198,2.210202932357788,0.5141209959983826,0.4588519036769867,1.124461054801941,38,16.3984375,15.0,6,8.75,29.0,0,0,38,16.3984375,15.0,6,8.75,29.0,0,1,fixed_training_nr,256,4096,v6p1if1_0175,main,source_aware
3,,18323,0.6319921612739563,0.22272151708602905,0.21457844972610474,0.4389570951461792,552,71.57421875,54.0,1,13.5,187.25,0,15,4.473388671875,3.0,1,1.0,10.0,0,18323,0.6319921612739563,0.22272151708602905,0.21457844972610474,0.4389570951461792,15,4.473388671875,3.0,1,1.0,10.0,0,552,71.57421875,54.0,1,13.5,187.25,0,4116,2.427060842514038,0.5087666511535645,0.4641771912574768,1.1081314086914062,40,16.078125,15.0,6,8.75,28.0,0,0,40,16.078125,15.0,6,8.75,28.0,0,1,fixed_training_nr,256,4096,v6p1if1_0915,main,source_aware
3,,15468,0.6032382845878601,0.21328337490558624,0.20963136851787567,0.3860303461551666,307,60.421875,46.0,3,9.0,162.25,0,15,3.7763671875,3.0,1,1.0,9.0,0,15468,0.6032382845878601,0.21328337490558624,0.20963136851787567,0.3860303461551666,15,3.7763671875,3.0,1,1.0,9.0,0,307,60.421875,46.0,3,9.0,162.25,0,4168,2.065575361251831,0.5062673091888428,0.45692649483680725,1.117746114730835,44,16.28125,15.0,6,9.0,28.0,0,0,44,16.28125,15.0,6,9.0,28.0,0,1,fixed_training_nr,256,4096,v6p1if1_0869,main,source_aware
3,,14814,0.5092847943305969,0.20140239596366882,0.20057667791843414,0.3657718300819397,355,57.8671875,42.0,1,9.0,154.5,0,13,3.61669921875,3.0,1,1.0,9.0,0,14814,0.5092847943305969,0.20140239596366882,0.20057667791843414,0.3657718300819397,13,3.61669921875,3.0,1,1.0,9.0,0,355,57.8671875,42.0,1,9.0,154.5,0,4148,2.4656126499176025,0.5196356773376465,0.4726606011390686,1.1319776773452759,42,16.203125,15.0,7,9.0,28.25,0,0,42,16.203125,15.0,7,9.0,28.25,0,1,fixed_training_nr,256,4096,v6p1if1_0522,main,source_aware
3,,17778,0.5656148195266724,0.21194064617156982,0.20268060266971588,0.4185561537742615,417,69.4453125,46.5,1,9.0,204.25,0,14,4.34033203125,3.0,1,1.0,10.0,0,17778,0.5656148195266724,0.21194064617156982,0.20268060266971588,0.4185561537742615,14,4.34033203125,3.0,1,1.0,10.0,0,417,69.4453125,46.5,1,9.0,204.25,0,4094,2.363598346710205,0.5072044134140015,0.4519273042678833,1.1482139825820923,36,15.9921875,14.0,6,9.0,28.25,0,0,36,15.9921875,14.0,6,9.0,28.25,0,1,fixed_training_nr,256,4096,v6p1if1_0118,main,source_aware
3,,13722,0.49179959297180176,0.20458881556987762,0.20396028459072113,0.35062214732170105,234,53.6015625,42.0,4,9.75,147.75,0,12,3.35009765625,3.0,1,1.0,7.0,0,13722,0.49179959297180176,0.20458881556987762,0.20396028459072113,0.35062214732170105,12,3.35009765625,3.0,1,1.0,7.0,0,234,53.6015625,42.0,4,9.75,147.75,0,4176,2.235624074935913,0.5351347327232361,0.47947797179222107,1.173950433731079,41,16.3125,15.0,7,9.0,29.25,0,0,41,16.3125,15.0,7,9.0,29.25,0,1,fixed_training_nr,256,4096,v6p1if1_0708,main,source_aware
3,,16693,0.47701048851013184,0.21137572824954987,0.21061497926712036,0.3882429599761963,332,65.20703125,46.0,3,10.0,204.0,0,17,4.075439453125,3.0,1,1.0,11.0,0,16693,0.47701048851013184,0.21137572824954987,0.21061497926712036,0.3882429599761963,17,4.075439453125,3.0,1,1.0,11.0,0,332,65.20703125,46.0,3,10.0,204.0,0,4130,2.284885883331299,0.5225682854652405,0.4680023193359375,1.222188949584961,36,16.1328125,15.0,5,8.75,28.5,0,0,36,16.1328125,15.0,5,8.75,28.5,0,1,fixed_training_nr,256,4096,v6p1if1_0817,main,source_aware
3,,15973,0.49975302815437317,0.20566584169864655,0.20654994249343872,0.35419437289237976,275,62.39453125,45.5,5,12.0,185.0,0,14,3.899658203125,3.0,1,1.0,10.0,0,15973,0.49975302815437317,0.20566584169864655,0.20654994249343872,0.35419437289237976,14,3.899658203125,3.0,1,1.0,10.0,0,275,62.39453125,45.5,5,12.0,185.0,0,4204,2.0575385093688965,0.5212019085884094,0.47684246301651,1.1167231798171997,36,16.421875,16.0,7,9.0,30.0,0,0,36,16.421875,16.0,7,9.0,30.0,0,1,fixed_training_nr,256,4096,v6p1if1_1003,main,source_aware
3,,15236,0.5611089468002319,0.21442587673664093,0.20662780106067657,0.408693790435791,263,59.515625,42.0,2,10.0,165.5,0,14,3.7197265625,3.0,1,1.0,8.0,0,15236,0.5611089468002319,0.21442587673664093,0.20662780106067657,0.408693790435791,14,3.7197265625,3.0,1,1.0,8.0,0,263,59.515625,42.0,2,10.0,165.5,0,4114,2.4533543586730957,0.5246226787567139,0.47319018840789795,1.1677225828170776,38,16.0703125,15.0,6,9.0,29.0,0,0,38,16.0703125,15.0,6,9.0,29.0,0,1,fixed_training_nr,256,4096,v6p1if1_0697,main,source_aware
