sweep,route,mode,stage,median_s,p95_s,share_of_elapsed_median,measurement_count,execution_commit
K_only,U_v2_direct240825,graph_only_reuse,h2d_enqueue,0.025659460108727217,0.027786662126891314,0.2013907817518935,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,U_v2_direct240825,graph_only_reuse,h2d_sync,0.00012049730867147446,0.001005622139200568,0.000945734909835216,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,U_v2_direct240825,graph_only_reuse,mapping_call_overhead,1.439591869711876e-06,2.19498760998249e-06,1.1298777558703887e-05,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,U_v2_direct240825,graph_only_reuse,neural_forward,0.018681481014937162,0.019748990260995924,0.14662343049851378,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,U_v2_direct240825,graph_only_reuse,packing_call_overhead,0.0003032865934073925,0.0004252687795087694,0.0023803744849802745,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,U_v2_direct240825,graph_only_reuse,prediction_call_overhead,0.0016216326039284468,0.0017632028553634881,0.012727542061901471,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,U_v2_direct240825,graph_only_reuse,query_group_pack,0.04855701350606978,0.06770085471216589,0.38110446860877883,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,U_v2_direct240825,graph_only_reuse,reconstruction_apply,0.00033647939562797546,0.00040823386516422035,0.002640891438938538,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,U_v2_direct240825,graph_only_reuse,reconstruction_map,6.21424987912178e-07,1.1521391570568082e-06,4.877314783144214e-06,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,U_v2_direct240825,graph_only_reuse,support_call_overhead,9.485520422458649e-07,1.3580545783042906e-06,7.444803456923765e-06,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,U_v2_direct240825,full_static_reuse,anchor_dynamic_pack,0.014648860553279519,0.016651122155599295,0.11839292974516338,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,U_v2_direct240825,full_static_reuse,device_payload_call_overhead,6.03159423917532e-05,7.3448964394629e-05,0.0004874768999355017,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,U_v2_direct240825,full_static_reuse,dynamic_anchor_assembly,0.000143727520480752,0.00022182560060173272,0.0011616140499688672,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,U_v2_direct240825,full_static_reuse,dynamic_query_assembly,0.013129022438079119,0.013968011876568199,0.10610951107635376,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,U_v2_direct240825,full_static_reuse,graph_call_overhead,1.9401777535676956e-06,3.003072924911975e-06,1.5680627693588373e-05,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,U_v2_direct240825,full_static_reuse,h2d_enqueue,0.02529725804924965,0.028099017590284346,0.20445388800561504,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,U_v2_direct240825,full_static_reuse,h2d_sync,0.00011727004311978817,0.002061302727088331,0.000947783203055004,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,U_v2_direct240825,full_static_reuse,mapping_call_overhead,9.82312485575676e-07,1.4896737411618231e-06,7.939105752940038e-06,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,U_v2_direct240825,full_static_reuse,neural_forward,0.01835070038214326,0.01943481946364045,0.14831141119923075,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,U_v2_direct240825,full_static_reuse,packing_call_overhead,0.0030698354821652174,0.0033034136286005378,0.024810586137215263,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,U_v2_direct240825,full_static_reuse,prediction_call_overhead,0.0015842567663639784,0.0016855680616572498,0.012804053895948861,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,U_v2_direct240825,full_static_reuse,query_dynamic_pack,0.04754055105149746,0.06307887942530215,0.3842254556397028,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,U_v2_direct240825,full_static_reuse,reconstruction_apply,0.00029247975908219814,0.00036788678262382745,0.002363838159490756,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,U_v2_direct240825,full_static_reuse,reconstruction_map_cache_lookup,0.0,0.0,0.0,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,U_v2_direct240825,full_static_reuse,support_call_overhead,9.16188582777977e-07,1.6259262338280674e-06,7.404688584455807e-06,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,fresh_new_case,anchor_graph,0.019768653670325875,0.020898225880227984,0.02095621729498824,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,fresh_new_case,anchor_group_pack,0.017065094551071525,0.01866630164440721,0.018090247091969998,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,fresh_new_case,device_payload_call_overhead,6.781239062547684e-05,9.933796245604753e-05,7.188608880195382e-05,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,fresh_new_case,dynamic_anchor_assembly,0.00018120999448001385,0.000225015077739954,0.00019209583432821557,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,fresh_new_case,dynamic_query_assembly,0.013633136404678226,0.022341968514956533,0.014452120699423537,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,fresh_new_case,graph_call_overhead,0.0015352233313024044,0.0019521474372595547,0.0016274489028760735,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,fresh_new_case,h2d_enqueue,0.025420730467885733,0.02807852583937347,0.026947831671612257,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,fresh_new_case,h2d_sync,0.00012830574996769428,0.0010960205225273966,0.00013601346967575807,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,fresh_new_case,mapping_call_overhead,1.416075974702835e-06,2.125906758010387e-06,1.5011439993321355e-06,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,fresh_new_case,neural_forward,0.018530893605202436,0.019645167398266494,0.019644101188532218,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,fresh_new_case,packing_call_overhead,0.0002598406281322241,0.0003719350090250373,0.00027545005117768145,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,fresh_new_case,prediction_call_overhead,0.0016101431101560593,0.0017318856902420522,0.0017068693425040078,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,fresh_new_case,query_graph,0.7933711023069918,0.9983820843975991,0.8410313364165278,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,fresh_new_case,query_group_pack,0.046143662417307496,0.05940849492326378,0.04891565366715931,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,fresh_new_case,reconstruction_apply,0.00034092599526047707,0.001382342050783336,0.00036140646486781795,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,fresh_new_case,reconstruction_map,5.951151251792908e-07,1.028762198984623e-06,6.308655150103483e-07,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,fresh_new_case,support_call_overhead,2.1741725504398346e-06,2.6675406843423843e-06,2.3047817602373368e-06,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,fresh_new_case,support_plus_cv,5.4058851674199104e-05,7.072207517921925e-05,5.730633260587546e-05,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,graph_only_reuse,anchor_group_pack,0.017281591659411788,0.01910721817985177,0.14259576933731738,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,graph_only_reuse,device_payload_call_overhead,6.546126678586006e-05,9.096825961023568e-05,0.0005401412024477157,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,graph_only_reuse,dynamic_anchor_assembly,0.0001696515828371048,0.0002432902343571186,0.0013998477947357074,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,graph_only_reuse,dynamic_query_assembly,0.013330232817679644,0.01577175133861601,0.10999188278166291,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,graph_only_reuse,graph_call_overhead,2.0049046725034714e-06,2.5804853066802026e-06,1.654308988766754e-05,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,graph_only_reuse,h2d_enqueue,0.024651124607771635,0.026930355932563543,0.20340406993477805,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,graph_only_reuse,h2d_sync,0.00013014674186706543,0.001078319875523448,0.0010738811070780223,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,graph_only_reuse,mapping_call_overhead,1.394655555486679e-06,1.7674872651696206e-06,1.1507735271992633e-05,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,graph_only_reuse,neural_forward,0.01842611958272755,0.01954445701558143,0.15203962398738197,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,graph_only_reuse,packing_call_overhead,0.0002994653768837452,0.00038224305026233194,0.002470981646147795,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,graph_only_reuse,prediction_call_overhead,0.0016235390212386847,0.0017434201668947934,0.013396323692013759,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,graph_only_reuse,query_group_pack,0.04417987843044102,0.04780199392698705,0.3645418708054533,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,graph_only_reuse,reconstruction_apply,0.00031835935078561306,0.00040370901115238667,0.002626881681137266,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,graph_only_reuse,reconstruction_map,6.048940122127533e-07,8.648727089166641e-07,4.9911679860829485e-06,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,graph_only_reuse,support_call_overhead,9.741634130477905e-07,1.5747500583529472e-06,8.03812427011973e-06,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,full_static_reuse,anchor_dynamic_pack,0.013651982881128788,0.01613521052058786,0.11799868543808437,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,full_static_reuse,device_payload_call_overhead,6.668595597147942e-05,8.668783120810985e-05,0.0005763891744029145,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,full_static_reuse,dynamic_anchor_assembly,0.00015593832358717918,0.00022834003902971745,0.0013478274440367859,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,full_static_reuse,dynamic_query_assembly,0.01320260507054627,0.013714125310070813,0.1141145616902382,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,full_static_reuse,graph_call_overhead,1.974869519472122e-06,2.75664497166872e-06,1.7069462307308723e-05,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,full_static_reuse,h2d_enqueue,0.025460468605160713,0.027966128825210036,0.22006340413739053,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,full_static_reuse,h2d_sync,0.00014363625086843967,0.0011096490314230322,0.0012414964867235021,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,full_static_reuse,mapping_call_overhead,1.010717824101448e-06,1.538032665848732e-06,8.735974519691955e-06,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,full_static_reuse,neural_forward,0.018477023346349597,0.019535593595355748,0.1597031350436162,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,full_static_reuse,packing_call_overhead,0.0031876754947006702,0.0035321195842698216,0.0275521527717279,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,full_static_reuse,prediction_call_overhead,0.0016085079405456781,0.0017725169192999602,0.013902875805936916,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,full_static_reuse,query_dynamic_pack,0.039022340439260006,0.04179077164735645,0.33728322945050154,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,full_static_reuse,reconstruction_apply,0.00030472525395452976,0.00040597266051918264,0.0026338429881951246,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,full_static_reuse,reconstruction_map_cache_lookup,0.0,0.0,0.0,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,U_v2_direct240825,full_static_reuse,support_call_overhead,1.0048970580101013e-06,1.517334021627903e-06,8.685663678182556e-06,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,fresh_new_case,anchor_graph,0.019607387483119965,0.0217410336015746,0.01954954217768878,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,fresh_new_case,anchor_group_pack,0.016957523534074426,0.018788735778070987,0.016907495801974495,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,fresh_new_case,device_payload_call_overhead,1.790863461792469e-05,2.255360595881939e-05,1.7855800937750768e-05,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,fresh_new_case,dynamic_anchor_assembly,0.00026263948529958725,0.0004298886051401496,0.00026186465177020844,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,fresh_new_case,dynamic_query_assembly,0.013845739187672734,0.016217745724134147,0.013804891776822056,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,fresh_new_case,graph_call_overhead,0.0014543011784553528,0.0017307510133832693,0.0014500107294636599,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,fresh_new_case,h2d_enqueue,0.01168919401243329,0.0126641332404688,0.011654708796160816,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,fresh_new_case,h2d_sync,0.0017984388396143913,0.004031783901154995,0.0017931331228754142,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,fresh_new_case,mapping_call_overhead,1.2884847819805145e-06,1.7517479136586189e-06,1.2846835210618296e-06,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,fresh_new_case,neural_forward,0.089492775965482,0.09047511173412204,0.08922875624515644,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,fresh_new_case,packing_call_overhead,0.0002544107846915722,0.0003202789230272174,0.0002536602273030297,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,fresh_new_case,prediction_call_overhead,0.0016685659065842628,0.0017490553436800838,0.0016636433382624237,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,fresh_new_case,query_graph,0.5492238963488489,0.6254318068968132,0.5476035874697718,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,fresh_new_case,query_group_pack,0.29046890093013644,0.33318458318244665,0.28961196563944414,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,fresh_new_case,reconstruction_apply,0.00036474037915468216,0.0005907207727432249,0.0003636643296986568,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,fresh_new_case,reconstruction_map,5.031470209360123e-07,7.171649485826492e-07,5.016626470933527e-07,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,fresh_new_case,support_call_overhead,2.623768523335457e-06,4.004570655524731e-06,2.6160279361846326e-06,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,fresh_new_case,support_plus_cv,5.5737094953656197e-05,9.672946762293576e-05,5.557266053911643e-05,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,graph_only_reuse,anchor_group_pack,0.017433617496863008,0.018976352037861945,0.040905457139972394,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,graph_only_reuse,device_payload_call_overhead,1.7545418813824654e-05,2.5460938923060886e-05,4.116778272902412e-05,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,graph_only_reuse,dynamic_anchor_assembly,0.00028352299705147743,0.0003869400825351476,0.0006652456270864381,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,graph_only_reuse,dynamic_query_assembly,0.01374903367832303,0.016294164676219223,0.03226011514511429,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,graph_only_reuse,graph_call_overhead,1.9657891243696213e-06,2.3256056010723113e-06,4.612439316601652e-06,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,graph_only_reuse,h2d_enqueue,0.011562321335077286,0.012714513554237783,0.02712931150954165,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,graph_only_reuse,h2d_sync,0.0019539145287126303,0.004233292210847139,0.004584577298647607,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,graph_only_reuse,mapping_call_overhead,1.298496499657631e-06,1.7494428902864454e-06,3.046733870506622e-06,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,graph_only_reuse,neural_forward,0.08944741636514664,0.0904824557248503,0.20987540061975943,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,graph_only_reuse,packing_call_overhead,0.0002951696515083313,0.0004050442017614841,0.000692572814045463,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,graph_only_reuse,prediction_call_overhead,0.0016760409343987703,0.0018243161030113697,0.003932587176426504,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,graph_only_reuse,query_group_pack,0.289040224859491,0.3927916812710464,0.678191002633009,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,graph_only_reuse,reconstruction_apply,0.0003784087020903826,0.0011490493081510057,0.0008878811840133583,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,graph_only_reuse,reconstruction_map,5.329493433237076e-07,7.110415026545525e-07,1.2504884040863652e-06,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,graph_only_reuse,support_call_overhead,1.1189840734004974e-06,1.5180092304944992e-06,2.6255339755522373e-06,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,full_static_reuse,anchor_dynamic_pack,0.013571500079706311,0.015613021235913039,0.035096666985852905,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,full_static_reuse,device_payload_call_overhead,2.3139873519539833e-05,3.2160687260329725e-05,5.984102201233013e-05,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,full_static_reuse,dynamic_anchor_assembly,0.00016980268992483616,0.0003104215487837791,0.00043911936238392443,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,full_static_reuse,dynamic_query_assembly,0.013691075379028916,0.02117833339143544,0.03540589547462804,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,full_static_reuse,graph_call_overhead,1.9688159227371216e-06,2.7069123461842534e-06,5.091469357913805e-06,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,full_static_reuse,h2d_enqueue,0.011294591007754207,0.012704918556846679,0.029208451314332258,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,full_static_reuse,h2d_sync,0.0020401079673320055,0.004088767501525581,0.0052758346184371184,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,full_static_reuse,mapping_call_overhead,1.010950654745102e-06,1.623481512069702e-06,2.6143755856269803e-06,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,full_static_reuse,neural_forward,0.08936743601225317,0.0905544164357707,0.23110924530676064,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,full_static_reuse,packing_call_overhead,0.002253061393275857,0.003225772944279015,0.005826544225330447,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,full_static_reuse,prediction_call_overhead,0.0016640166286379099,0.0017552245408296585,0.004303241139979435,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,full_static_reuse,query_dynamic_pack,0.2497326130978763,0.31304203406907616,0.6458226655805821,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,full_static_reuse,reconstruction_apply,0.00036468286998569965,0.0005423157941550016,0.0009430905329670946,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,full_static_reuse,reconstruction_map_cache_lookup,0.0,0.0,0.0,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_only,E240825_direct_control,full_static_reuse,support_call_overhead,1.0365620255470276e-06,1.4980323612689972e-06,2.6806080394314407e-06,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,fresh_new_case,anchor_graph,0.019600222585722804,0.021216209651902317,0.019535851206580336,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,fresh_new_case,anchor_group_pack,0.017018259735777974,0.018283958593383432,0.016962368082251815,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,fresh_new_case,device_payload_call_overhead,1.8118415027856827e-05,2.3317383602261542e-05,1.8058910225902774e-05,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,fresh_new_case,dynamic_anchor_assembly,0.0002603938337415457,0.0003264180384576321,0.00025953864395353033,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,fresh_new_case,dynamic_query_assembly,0.014063056791201234,0.024739419226534665,0.014016870664658574,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,fresh_new_case,graph_call_overhead,0.001412576762959361,0.001886875368654728,0.0014079375547065662,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,fresh_new_case,h2d_enqueue,0.011655888287350535,0.012640599417500198,0.011617607823906521,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,fresh_new_case,h2d_sync,0.0019790325313806534,0.0031590413069352507,0.001972532959610199,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,fresh_new_case,mapping_call_overhead,1.250067725777626e-06,1.676846295595169e-06,1.2459622324253e-06,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,fresh_new_case,neural_forward,0.08975167572498322,0.09080006603617222,0.08945691176903849,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,fresh_new_case,packing_call_overhead,0.0002572406083345413,0.00035619961563497775,0.00025639577442219567,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,fresh_new_case,prediction_call_overhead,0.0016544749960303307,0.0017848337069153787,0.001649041341550877,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,fresh_new_case,query_graph,0.5402644169516861,0.5726497871102765,0.5384900715089913,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,fresh_new_case,query_group_pack,0.2961321931798011,0.3879010138567537,0.29515963087342434,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,fresh_new_case,reconstruction_apply,0.00039450242184102535,0.0014509717701002955,0.0003932067903828679,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,fresh_new_case,reconstruction_map,5.438923835754395e-07,7.015420123934746e-07,5.421061231040232e-07,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,fresh_new_case,support_call_overhead,2.6060733944177628e-06,3.079511225223541e-06,2.597514484547659e-06,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,fresh_new_case,support_plus_cv,5.579320713877678e-05,7.685550954192875e-05,5.5609970153860054e-05,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,graph_only_reuse,anchor_group_pack,0.017279891530051827,0.01873433522414416,0.04045120265014783,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,graph_only_reuse,device_payload_call_overhead,1.806812360882759e-05,2.153723035007715e-05,4.22964072625989e-05,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,graph_only_reuse,dynamic_anchor_assembly,0.00026761041954159737,0.00036285445094108576,0.0006264601426080692,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,graph_only_reuse,dynamic_query_assembly,0.013636265182867646,0.014431051048450171,0.031921689169404174,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,graph_only_reuse,graph_call_overhead,2.05356627702713e-06,2.5790417566895484e-06,4.8072770296657595e-06,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,graph_only_reuse,h2d_enqueue,0.01167453289963305,0.012636335706338287,0.027329390080231487,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,graph_only_reuse,h2d_sync,0.0019416308496147394,0.0036058225901797404,0.004545242823599424,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,graph_only_reuse,mapping_call_overhead,1.2665987014770508e-06,1.6417354345321655e-06,2.965032544374346e-06,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,graph_only_reuse,neural_forward,0.08969877054914832,0.09078250143211335,0.20997950934138926,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,graph_only_reuse,packing_call_overhead,0.0002989303320646286,0.0003685538191348314,0.0006997782028661848,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
