sample_id,group_id,split_role,layer_name,operator_point_count,solver_node_count,layer_average_signed_error_K,layer_drop_signed_error_K
p1g_v1_g090_t1_b1_p1,p1g_v1_g090,train,silicon_die_upper,170,16900,0.17733628232502952,0.2271920208318079
p1g_v1_g090_t1_b1_p1,p1g_v1_g090,train,tim_to_spreader,20,16900,0.624679538967996,0.5822407043873454
p1g_v1_g090_t1_b1_p1,p1g_v1_g090,train,spreader,203,71825,0.5735630587913079,-0.7869619497260487
p1g_v1_g091_t0_b0_p0,p1g_v1_g091,train,pcb_fr4_equivalent,246,33800,0.16852472974443344,-0.6988465197190408
p1g_v1_g091_t0_b0_p0,p1g_v1_g091,train,bt_substrate_with_vias,154,33800,0.04530804475569994,-0.05266038022364228
p1g_v1_g091_t0_b0_p0,p1g_v1_g091,train,silicon_interposer_tsv_0p1,31,16900,-0.07170933878148844,0.010179930339575094
p1g_v1_g091_t0_b0_p0,p1g_v1_g091,train,bump_underfill_under_interposer,22,16900,-0.06945824960939717,-0.0074748687291048554
p1g_v1_g091_t0_b0_p0,p1g_v1_g091,train,silicon_die_lower,157,16900,-0.08413307527513325,0.058404151212187116
p1g_v1_g091_t0_b0_p0,p1g_v1_g091,train,tim_between_dies,18,16900,0.0442084234603044,0.17449803537510888
p1g_v1_g091_t0_b0_p0,p1g_v1_g091,train,silicon_die_upper,160,16900,0.14370702722067108,0.13971186493284904
p1g_v1_g091_t0_b0_p0,p1g_v1_g091,train,tim_to_spreader,20,16900,0.441267185981701,0.3938185281235178
p1g_v1_g091_t0_b0_p0,p1g_v1_g091,train,spreader,216,71825,0.3617406016194309,-0.5919316012302716
p1g_v1_g091_t0_b0_p1,p1g_v1_g091,train,pcb_fr4_equivalent,246,33800,0.2527870946106532,-1.0482697795446256
p1g_v1_g091_t0_b0_p1,p1g_v1_g091,train,bt_substrate_with_vias,154,33800,0.06796206713318043,-0.07899057033171175
p1g_v1_g091_t0_b0_p1,p1g_v1_g091,train,silicon_interposer_tsv_0p1,31,16900,-0.10756400816882206,0.015269895507287856
p1g_v1_g091_t0_b0_p1,p1g_v1_g091,train,bump_underfill_under_interposer,22,16900,-0.10418737441193571,-0.01121230309377097
p1g_v1_g091_t0_b0_p1,p1g_v1_g091,train,silicon_die_lower,157,16900,-0.12619961291147774,0.08760622681711538
p1g_v1_g091_t0_b0_p1,p1g_v1_g091,train,tim_between_dies,18,16900,0.066312635191764,0.2617470530635728
p1g_v1_g091_t0_b0_p1,p1g_v1_g091,train,silicon_die_upper,160,16900,0.21556054083259824,0.20956779739850617
p1g_v1_g091_t0_b0_p1,p1g_v1_g091,train,tim_to_spreader,20,16900,0.6619007789738589,0.5907277921854188
p1g_v1_g091_t0_b0_p1,p1g_v1_g091,train,spreader,216,71825,0.5426109024293169,-0.8878974018477379
p1g_v1_g091_t0_b1_p0,p1g_v1_g091,train,pcb_fr4_equivalent,246,33800,0.5700282674844743,-2.4601984612592673
p1g_v1_g091_t0_b1_p0,p1g_v1_g091,train,bt_substrate_with_vias,154,33800,0.04873762815390137,-0.29220369654467504
p1g_v1_g091_t0_b1_p0,p1g_v1_g091,train,silicon_interposer_tsv_0p1,31,16900,-0.3440245088917777,0.11166640656125537
p1g_v1_g091_t0_b1_p0,p1g_v1_g091,train,bump_underfill_under_interposer,22,16900,-0.2533229241835784,0.03463388415644886
p1g_v1_g091_t0_b1_p0,p1g_v1_g091,train,silicon_die_lower,157,16900,-0.20301177968792672,0.13532727418606783
p1g_v1_g091_t0_b1_p0,p1g_v1_g091,train,tim_between_dies,18,16900,-0.03803014816708128,0.17258534703148598
p1g_v1_g091_t0_b1_p0,p1g_v1_g091,train,silicon_die_upper,160,16900,0.07702858934607093,0.17037781998936907
p1g_v1_g091_t0_b1_p0,p1g_v1_g091,train,tim_to_spreader,20,16900,0.3854030214770887,0.38581302842675314
p1g_v1_g091_t0_b1_p0,p1g_v1_g091,train,spreader,216,71825,0.34323507015892574,-0.5328726048899171
p1g_v1_g091_t0_b1_p1,p1g_v1_g091,train,pcb_fr4_equivalent,246,33800,0.8550424011976929,-3.6902976917622823
p1g_v1_g091_t0_b1_p1,p1g_v1_g091,train,bt_substrate_with_vias,154,33800,0.07310644223082363,-0.43830554480115325
p1g_v1_g091_t0_b1_p1,p1g_v1_g091,train,silicon_interposer_tsv_0p1,31,16900,-0.5160367633190504,0.16749960983429446
p1g_v1_g091_t0_b1_p1,p1g_v1_g091,train,bump_underfill_under_interposer,22,16900,-0.37998438626328834,0.051950826231973224
p1g_v1_g091_t0_b1_p1,p1g_v1_g091,train,silicon_die_lower,157,16900,-0.30451766952398884,0.2029909112739574
p1g_v1_g091_t0_b1_p1,p1g_v1_g091,train,tim_between_dies,18,16900,-0.05704522224465336,0.25887802054785425
p1g_v1_g091_t0_b1_p1,p1g_v1_g091,train,silicon_die_upper,160,16900,0.11554288402413704,0.2555667299816946
p1g_v1_g091_t0_b1_p1,p1g_v1_g091,train,tim_to_spreader,20,16900,0.5781045322199247,0.5787195426404992
p1g_v1_g091_t0_b1_p1,p1g_v1_g091,train,spreader,216,71825,0.5148526052394118,-0.7993089073400483
p1g_v1_g091_t1_b0_p0,p1g_v1_g091,train,pcb_fr4_equivalent,246,33800,0.12481320031224641,-0.5070291798157314
p1g_v1_g091_t1_b0_p0,p1g_v1_g091,train,bt_substrate_with_vias,154,33800,0.044994244504835024,-0.02661555009382255
p1g_v1_g091_t1_b0_p0,p1g_v1_g091,train,silicon_interposer_tsv_0p1,31,16900,-0.04204087634491316,-0.0008753497261295706
p1g_v1_g091_t1_b0_p0,p1g_v1_g091,train,bump_underfill_under_interposer,22,16900,-0.049426182667218654,-0.012065428043570137
p1g_v1_g091_t1_b0_p0,p1g_v1_g091,train,silicon_die_lower,157,16900,-0.07118066485082863,0.05002640286272708
p1g_v1_g091_t1_b0_p0,p1g_v1_g091,train,tim_between_dies,18,16900,0.05317024379104396,0.17470364951935835
p1g_v1_g091_t1_b0_p0,p1g_v1_g091,train,silicon_die_upper,160,16900,0.15097385830040366,0.1363731662196983
p1g_v1_g091_t1_b0_p0,p1g_v1_g091,train,tim_to_spreader,20,16900,0.447357180281756,0.3946891048961447
p1g_v1_g091_t1_b0_p0,p1g_v1_g091,train,spreader,216,71825,0.3637691720967382,-0.5983617953834823
p1g_v1_g091_t1_b0_p1,p1g_v1_g091,train,pcb_fr4_equivalent,246,33800,0.18721980046552744,-0.7605437696988702
p1g_v1_g091_t1_b0_p1,p1g_v1_g091,train,bt_substrate_with_vias,154,33800,0.06749136675722411,-0.039923325141103305
p1g_v1_g091_t1_b0_p1,p1g_v1_g091,train,silicon_interposer_tsv_0p1,31,16900,-0.06306131451657393,-0.0013130245905017546
p1g_v1_g091_t1_b0_p1,p1g_v1_g091,train,bump_underfill_under_interposer,22,16900,-0.07413927400011744,-0.018098142064388867
p1g_v1_g091_t1_b0_p1,p1g_v1_g091,train,silicon_die_lower,157,16900,-0.10677099727581663,0.07503960429357903
p1g_v1_g091_t1_b0_p1,p1g_v1_g091,train,tim_between_dies,18,16900,0.07975536568767438,0.2620554742802028
p1g_v1_g091_t1_b0_p1,p1g_v1_g091,train,silicon_die_upper,160,16900,0.22646078745253817,0.20455974932929166
p1g_v1_g091_t1_b0_p1,p1g_v1_g091,train,tim_to_spreader,20,16900,0.6710357704242824,0.5920336573445297
p1g_v1_g091_t1_b0_p1,p1g_v1_g091,train,spreader,216,71825,0.5456537581456473,-0.8975426930783783
p1g_v1_g091_t1_b1_p0,p1g_v1_g091,train,pcb_fr4_equivalent,246,33800,0.4210883293560528,-1.8065934577522285
p1g_v1_g091_t1_b1_p0,p1g_v1_g091,train,bt_substrate_with_vias,154,33800,0.047700276024443156,-0.2034597315883957
p1g_v1_g091_t1_b1_p0,p1g_v1_g091,train,silicon_interposer_tsv_0p1,31,16900,-0.24291012915512056,0.0739875944361188
p1g_v1_g091_t1_b1_p0,p1g_v1_g091,train,bump_underfill_under_interposer,22,16900,-0.1850527716264878,0.018987338527551856
p1g_v1_g091_t1_b1_p0,p1g_v1_g091,train,silicon_die_lower,157,16900,-0.15887310697547719,0.10677179342570753
p1g_v1_g091_t1_b1_p0,p1g_v1_g091,train,tim_between_dies,18,16900,-0.00749474896844049,0.17328632483702222
p1g_v1_g091_t1_b1_p0,p1g_v1_g091,train,silicon_die_upper,160,16900,0.10178396905098452,0.15899035738272005
p1g_v1_g091_t1_b1_p0,p1g_v1_g091,train,tim_to_spreader,20,16900,0.40613757840884546,0.38877547393707346
p1g_v1_g091_t1_b1_p0,p1g_v1_g091,train,spreader,216,71825,0.35010873276149823,-0.5547838677958339
p1g_v1_g091_t1_b1_p1,p1g_v1_g091,train,pcb_fr4_equivalent,246,33800,0.6316324940112281,-2.7098901865328457
p1g_v1_g091_t1_b1_p1,p1g_v1_g091,train,bt_substrate_with_vias,154,33800,0.07155041403638052,-0.30518959737224804
p1g_v1_g091_t1_b1_p1,p1g_v1_g091,train,silicon_interposer_tsv_0p1,31,16900,-0.36436519371932263,0.11098139164846543
p1g_v1_g091_t1_b1_p1,p1g_v1_g091,train,bump_underfill_under_interposer,22,16900,-0.2775791574308073,0.028481007789821433
p1g_v1_g091_t1_b1_p1,p1g_v1_g091,train,silicon_die_lower,157,16900,-0.23830966045738933,0.160157690134497
p1g_v1_g091_t1_b1_p1,p1g_v1_g091,train,tim_between_dies,18,16900,-0.011242123448141683,0.2599294872568976
p1g_v1_g091_t1_b1_p1,p1g_v1_g091,train,silicon_die_upper,160,16900,0.15267595358085373,0.23848553607257372
p1g_v1_g091_t1_b1_p1,p1g_v1_g091,train,tim_to_spreader,20,16900,0.6092063676172756,0.5831632109059797
p1g_v1_g091_t1_b1_p1,p1g_v1_g091,train,spreader,216,71825,0.5251630991434695,-0.8321758016992362
p1g_v1_g092_t0_b0_p0,p1g_v1_g092,train,pcb_fr4_equivalent,273,33800,0.10926816542280449,-0.8834579884985487
p1g_v1_g092_t0_b0_p0,p1g_v1_g092,train,bt_substrate_with_vias,140,33800,0.06215770826389644,0.08140010512124718
p1g_v1_g092_t0_b0_p0,p1g_v1_g092,train,silicon_interposer_tsv_0p1,30,16900,-0.05627655571129253,-0.0017937608542979433
p1g_v1_g092_t0_b0_p0,p1g_v1_g092,train,bump_underfill_under_interposer,26,16900,-0.0669888742605167,-0.019138952860544123
p1g_v1_g092_t0_b0_p0,p1g_v1_g092,train,silicon_die_lower,161,16900,-0.09510819206656151,0.06065264206097254
p1g_v1_g092_t0_b0_p0,p1g_v1_g092,train,tim_between_dies,25,16900,0.05078474474743189,0.20916370439312004
p1g_v1_g092_t0_b0_p0,p1g_v1_g092,train,silicon_die_upper,167,16900,0.1702399362150686,0.1401437666906986
p1g_v1_g092_t0_b0_p0,p1g_v1_g092,train,tim_to_spreader,22,16900,0.4674620577389419,0.4019419481842874
p1g_v1_g092_t0_b0_p0,p1g_v1_g092,train,spreader,180,71825,0.4192019539411831,-0.585957618461407
p1g_v1_g092_t0_b0_p1,p1g_v1_g092,train,pcb_fr4_equivalent,273,33800,0.16390224812937504,-1.3251869827068958
p1g_v1_g092_t0_b0_p1,p1g_v1_g092,train,bt_substrate_with_vias,140,33800,0.09323656239547518,0.12210015768044968
p1g_v1_g092_t0_b0_p1,p1g_v1_g092,train,silicon_interposer_tsv_0p1,30,16900,-0.08441483356386925,-0.0026906412828680004
p1g_v1_g092_t0_b0_p1,p1g_v1_g092,train,bump_underfill_under_interposer,26,16900,-0.10048331138824551,-0.028708429290190907
p1g_v1_g092_t0_b0_p1,p1g_v1_g092,train,silicon_die_lower,161,16900,-0.1426622880975401,0.09097896309071984
p1g_v1_g092_t0_b0_p1,p1g_v1_g092,train,tim_between_dies,25,16900,0.07617711712367736,0.31374555659084535
p1g_v1_g092_t0_b0_p1,p1g_v1_g092,train,silicon_die_upper,167,16900,0.25535990432553035,0.21021565003513842
p1g_v1_g092_t0_b0_p1,p1g_v1_g092,train,tim_to_spreader,22,16900,0.7011930866108287,0.6029129222763459
p1g_v1_g092_t0_b0_p1,p1g_v1_g092,train,spreader,180,71825,0.6288029309127978,-0.8789364276950096
p1g_v1_g092_t0_b1_p0,p1g_v1_g092,train,pcb_fr4_equivalent,273,33800,0.4006928525510034,-3.050067502094464
p1g_v1_g092_t0_b1_p0,p1g_v1_g092,train,bt_substrate_with_vias,140,33800,0.07352808747401696,0.14271823781297144
p1g_v1_g092_t0_b1_p0,p1g_v1_g092,train,silicon_interposer_tsv_0p1,30,16900,-0.28346534336236573,0.07806926708207129
p1g_v1_g092_t0_b1_p0,p1g_v1_g092,train,bump_underfill_under_interposer,26,16900,-0.22938351912046073,0.004810213371627015
p1g_v1_g092_t0_b1_p0,p1g_v1_g092,train,silicon_die_lower,161,16900,-0.2144835393397102,0.12032313249557092
p1g_v1_g092_t0_b1_p0,p1g_v1_g092,train,tim_between_dies,25,16900,-0.04080397256319657,0.20726488861839698
p1g_v1_g092_t0_b1_p0,p1g_v1_g092,train,silicon_die_upper,167,16900,0.09512909004916992,0.1726965723102012
p1g_v1_g092_t0_b1_p0,p1g_v1_g092,train,tim_to_spreader,22,16900,0.4032933301425601,0.39317502899228884
p1g_v1_g092_t0_b1_p0,p1g_v1_g092,train,spreader,180,71825,0.394926391415936,-0.5211324916785998
p1g_v1_g092_t0_b1_p1,p1g_v1_g092,train,pcb_fr4_equivalent,273,33800,0.6010392788053878,-4.575101252987679
p1g_v1_g092_t0_b1_p1,p1g_v1_g092,train,bt_substrate_with_vias,140,33800,0.11029213121025805,0.21407735671476757
p1g_v1_g092_t0_b1_p1,p1g_v1_g092,train,silicon_interposer_tsv_0p1,30,16900,-0.42519801502737664,0.11710390061722364
p1g_v1_g092_t0_b1_p1,p1g_v1_g092,train,bump_underfill_under_interposer,26,16900,-0.3440752786689245,0.007215320056445762
p1g_v1_g092_t0_b1_p1,p1g_v1_g092,train,silicon_die_lower,161,16900,-0.32172530900044194,0.1804846987395763
p1g_v1_g092_t0_b1_p1,p1g_v1_g092,train,tim_between_dies,25,16900,-0.061205958836922036,0.3108973329285618
p1g_v1_g092_t0_b1_p1,p1g_v1_g092,train,silicon_die_upper,167,16900,0.14269363508122979,0.25904485846263015
p1g_v1_g092_t0_b1_p1,p1g_v1_g092,train,tim_to_spreader,22,16900,0.6049399952199224,0.5897625434886891
p1g_v1_g092_t0_b1_p1,p1g_v1_g092,train,spreader,180,71825,0.5923895871263198,-0.7816987375246072
p1g_v1_g092_t1_b0_p0,p1g_v1_g092,train,pcb_fr4_equivalent,273,33800,0.07772307007934387,-0.6493068241460378
p1g_v1_g092_t1_b0_p0,p1g_v1_g092,train,bt_substrate_with_vias,140,33800,0.061077843498424045,0.07531544888206554
p1g_v1_g092_t1_b0_p0,p1g_v1_g092,train,silicon_interposer_tsv_0p1,30,16900,-0.03140500085964959,-0.010522255943840264
p1g_v1_g092_t1_b0_p0,p1g_v1_g092,train,bump_underfill_under_interposer,26,16900,-0.04920814031828513,-0.021774697106195617
p1g_v1_g092_t1_b0_p0,p1g_v1_g092,train,silicon_die_lower,161,16900,-0.08204653060278133,0.05410806056477213
p1g_v1_g092_t1_b0_p0,p1g_v1_g092,train,tim_between_dies,25,16900,0.06078685787650784,0.2093503360894715
p1g_v1_g092_t1_b0_p0,p1g_v1_g092,train,silicon_die_upper,167,16900,0.1784196657057464,0.13656940047206945
p1g_v1_g092_t1_b0_p0,p1g_v1_g092,train,tim_to_spreader,22,16900,0.47443225556475,0.4028885283186696
p1g_v1_g092_t1_b0_p0,p1g_v1_g092,train,spreader,180,71825,0.42180699435624547,-0.593065190864877
p1g_v1_g092_t1_b0_p1,p1g_v1_g092,train,pcb_fr4_equivalent,273,33800,0.11658460511591784,-0.9739602361873949
p1g_v1_g092_t1_b0_p1,p1g_v1_g092,train,bt_substrate_with_vias,140,33800,0.091616765247295,0.11297317331883505
p1g_v1_g092_t1_b0_p1,p1g_v1_g092,train,silicon_interposer_tsv_0p1,30,16900,-0.04710750128884911,-0.015783383916357252
p1g_v1_g092_t1_b0_p1,p1g_v1_g092,train,bump_underfill_under_interposer,26,16900,-0.07381221047705822,-0.03266204565852604
p1g_v1_g092_t1_b0_p1,p1g_v1_g092,train,silicon_die_lower,161,16900,-0.12306979590368883,0.08116209084744241
p1g_v1_g092_t1_b0_p1,p1g_v1_g092,train,tim_between_dies,25,16900,0.09118028681683654,0.31402550413639574
p1g_v1_g092_t1_b0_p1,p1g_v1_g092,train,silicon_die_upper,167,16900,0.26762949856208706,0.20485410070705257
p1g_v1_g092_t1_b0_p1,p1g_v1_g092,train,tim_to_spreader,22,16900,0.7116483833493135,0.6043327924770097
p1g_v1_g092_t1_b0_p1,p1g_v1_g092,train,spreader,180,71825,0.6327104915348514,-0.8895977862998166
p1g_v1_g092_t1_b1_p0,p1g_v1_g092,train,pcb_fr4_equivalent,273,33800,0.29319321573626667,-2.2524143300320816
p1g_v1_g092_t1_b1_p0,p1g_v1_g092,train,bt_substrate_with_vias,140,33800,0.07001902169309915,0.12234371782761855
p1g_v1_g092_t1_b1_p0,p1g_v1_g092,train,silicon_interposer_tsv_0p1,30,16900,-0.19845185978863356,0.04831758954094312
p1g_v1_g092_t1_b1_p0,p1g_v1_g092,train,bump_underfill_under_interposer,26,16900,-0.1685422217826158,-0.004182250653798292
p1g_v1_g092_t1_b1_p0,p1g_v1_g092,train,silicon_die_lower,161,16900,-0.1697342958776744,0.09800780374189344
p1g_v1_g092_t1_b1_p0,p1g_v1_g092,train,tim_between_dies,25,16900,-0.006485695381684309,0.20790281002177835
p1g_v1_g092_t1_b1_p0,p1g_v1_g092,train,silicon_die_upper,167,16900,0.12323366438397443,0.16048644175663185
p1g_v1_g092_t1_b1_p0,p1g_v1_g092,train,tim_to_spreader,22,16900,0.427246581088923,0.3963793857451492
p1g_v1_g092_t1_b1_p0,p1g_v1_g092,train,spreader,180,71825,0.4039246995491226,-0.545376766780862
p1g_v1_g092_t1_b1_p1,p1g_v1_g092,train,pcb_fr4_equivalent,273,33800,0.43978982358851226,-3.3786214949332134
p1g_v1_g092_t1_b1_p1,p1g_v1_g092,train,bt_substrate_with_vias,140,33800,0.10502853253876765,0.1835155767365677
p1g_v1_g092_t1_b1_p1,p1g_v1_g092,train,silicon_interposer_tsv_0p1,30,16900,-0.297677789671809,0.07247638430692405
p1g_v1_g092_t1_b1_p1,p1g_v1_g092,train,bump_underfill_under_interposer,26,16900,-0.2528133326659372,-0.006273375981038498
p1g_v1_g092_t1_b1_p1,p1g_v1_g092,train,silicon_die_lower,161,16900,-0.25460144381037253,0.14701170561045274
p1g_v1_g092_t1_b1_p1,p1g_v1_g092,train,tim_between_dies,25,16900,-0.009728543066216844,0.3118542150348276
p1g_v1_g092_t1_b1_p1,p1g_v1_g092,train,silicon_die_upper,167,16900,0.18485049658255548,0.2407296626322477
p1g_v1_g092_t1_b1_p1,p1g_v1_g092,train,tim_to_spreader,22,16900,0.6408698716381878,0.5945690786169848
p1g_v1_g092_t1_b1_p1,p1g_v1_g092,train,spreader,180,71825,0.6058870493250197,-0.8180651501766647
p1g_v1_g093_t0_b0_p0,p1g_v1_g093,train,pcb_fr4_equivalent,262,33800,0.09080343873733909,-0.8829966833271783
p1g_v1_g093_t0_b0_p0,p1g_v1_g093,train,bt_substrate_with_vias,137,33800,0.02589607692567597,0.060109409449921714
p1g_v1_g093_t0_b0_p0,p1g_v1_g093,train,silicon_interposer_tsv_0p1,30,16900,-0.0749600294177526,0.008413890967119642
p1g_v1_g093_t0_b0_p0,p1g_v1_g093,train,bump_underfill_under_interposer,21,16900,-0.07519737303130114,-0.011750244497989115
p1g_v1_g093_t0_b0_p0,p1g_v1_g093,train,silicon_die_lower,165,16900,-0.09528248136268758,0.053705942503938786
p1g_v1_g093_t0_b0_p0,p1g_v1_g093,train,tim_between_dies,23,16900,0.02817709670983959,0.17423359460838128
p1g_v1_g093_t0_b0_p0,p1g_v1_g093,train,silicon_die_upper,157,16900,0.12523363295844092,0.14217970916740796
p1g_v1_g093_t0_b0_p0,p1g_v1_g093,train,tim_to_spreader,20,16900,0.4236705448930138,0.4029359796895733
p1g_v1_g093_t0_b0_p0,p1g_v1_g093,train,spreader,209,71825,0.38108213843042904,-0.5658535796812316
p1g_v1_g093_t0_b0_p1,p1g_v1_g093,train,pcb_fr4_equivalent,262,33800,0.13620515810157485,-1.324495024945918
p1g_v1_g093_t0_b0_p1,p1g_v1_g093,train,bt_substrate_with_vias,137,33800,0.03884411539007715,0.09016411417172776
p1g_v1_g093_t0_b0_p1,p1g_v1_g093,train,silicon_interposer_tsv_0p1,30,16900,-0.11244004412316144,0.012620836448945738
p1g_v1_g093_t0_b0_p1,p1g_v1_g093,train,bump_underfill_under_interposer,21,16900,-0.11279605954479166,-0.01762536674692683
p1g_v1_g093_t0_b0_p1,p1g_v1_g093,train,silicon_die_lower,165,16900,-0.1429237220423829,0.08055891375465762
p1g_v1_g093_t0_b0_p1,p1g_v1_g093,train,tim_between_dies,23,16900,0.042265645066265733,0.2613503919134814
p1g_v1_g093_t0_b0_p1,p1g_v1_g093,train,silicon_die_upper,157,16900,0.18785044943928142,0.21326956375042982
p1g_v1_g093_t0_b0_p1,p1g_v1_g093,train,tim_to_spreader,20,16900,0.6355058173409134,0.6044039695342462
p1g_v1_g093_t0_b0_p1,p1g_v1_g093,train,spreader,209,71825,0.5716232076460983,-0.8487803695242633
p1g_v1_g093_t0_b1_p0,p1g_v1_g093,train,pcb_fr4_equivalent,262,33800,0.32114044121050256,-3.1319406810949886
p1g_v1_g093_t0_b1_p0,p1g_v1_g093,train,bt_substrate_with_vias,137,33800,-0.05002097145245443,0.16540638103617766
p1g_v1_g093_t0_b1_p0,p1g_v1_g093,train,silicon_interposer_tsv_0p1,30,16900,-0.3180351249516207,0.10038355415861133
p1g_v1_g093_t0_b1_p0,p1g_v1_g093,train,bump_underfill_under_interposer,21,16900,-0.2404140381271418,0.020140590822791182
p1g_v1_g093_t0_b1_p0,p1g_v1_g093,train,silicon_die_lower,165,16900,-0.2052551466939576,0.12871693879037593
p1g_v1_g093_t0_b1_p0,p1g_v1_g093,train,tim_between_dies,23,16900,-0.04480297376142062,0.1746635323511896
p1g_v1_g093_t0_b1_p0,p1g_v1_g093,train,silicon_die_upper,157,16900,0.0696136637080258,0.17294920148555093
p1g_v1_g093_t0_b1_p0,p1g_v1_g093,train,tim_to_spreader,20,16900,0.3767743839500213,0.3932007578366097
p1g_v1_g093_t0_b1_p0,p1g_v1_g093,train,spreader,209,71825,0.3637132491506918,-0.5156000384832851
p1g_v1_g093_t0_b1_p1,p1g_v1_g093,train,pcb_fr4_equivalent,262,33800,0.481710661798445,-4.697911021480877
p1g_v1_g093_t0_b1_p1,p1g_v1_g093,train,bt_substrate_with_vias,137,33800,-0.07503145717271309,0.2481095715456263
p1g_v1_g093_t0_b1_p1,p1g_v1_g093,train,silicon_interposer_tsv_0p1,30,16900,-0.4770526874106622,0.15057533123115263
p1g_v1_g093_t0_b1_p1,p1g_v1_g093,train,bump_underfill_under_interposer,21,16900,-0.3606210571795714,0.030210886232509893
p1g_v1_g093_t0_b1_p1,p1g_v1_g093,train,silicon_die_lower,165,16900,-0.30788272003348993,0.19307540818050484
p1g_v1_g093_t0_b1_p1,p1g_v1_g093,train,tim_between_dies,23,16900,-0.06720446063650343,0.26199529852755177
p1g_v1_g093_t0_b1_p1,p1g_v1_g093,train,silicon_die_upper,157,16900,0.1044204955665009,0.25942380222579686
p1g_v1_g093_t0_b1_p1,p1g_v1_g093,train,tim_to_spreader,20,16900,0.5651615759289257,0.5898011367552272
p1g_v1_g093_t0_b1_p1,p1g_v1_g093,train,spreader,209,71825,0.5455698737272314,-0.7734000577298161
p1g_v1_g093_t1_b0_p0,p1g_v1_g093,train,pcb_fr4_equivalent,262,33800,0.06534047984251856,-0.637597337246973
p1g_v1_g093_t1_b0_p0,p1g_v1_g093,train,bt_substrate_with_vias,137,33800,0.03430610468336681,0.048772219344414225
p1g_v1_g093_t1_b0_p0,p1g_v1_g093,train,silicon_interposer_tsv_0p1,30,16900,-0.04843479779714244,-0.0016221382323351463
p1g_v1_g093_t1_b0_p0,p1g_v1_g093,train,bump_underfill_under_interposer,21,16900,-0.057170444984024016,-0.015235619926215804
p1g_v1_g093_t1_b0_p0,p1g_v1_g093,train,silicon_die_lower,165,16900,-0.08328606048979736,0.0455169836190521
p1g_v1_g093_t1_b0_p0,p1g_v1_g093,train,tim_between_dies,23,16900,0.03613036715336193,0.17418030957833253
p1g_v1_g093_t1_b0_p0,p1g_v1_g093,train,silicon_die_upper,157,16900,0.13129150335197437,0.1388279524357472
p1g_v1_g093_t1_b0_p0,p1g_v1_g093,train,tim_to_spreader,20,16900,0.4287788880524772,0.4039974035792966
p1g_v1_g093_t1_b0_p0,p1g_v1_g093,train,spreader,209,71825,0.38297629674110567,-0.571347354501313
p1g_v1_g093_t1_b0_p1,p1g_v1_g093,train,pcb_fr4_equivalent,262,33800,0.0980107197604525,-0.9563960058382577
p1g_v1_g093_t1_b0_p1,p1g_v1_g093,train,bt_substrate_with_vias,137,33800,0.05145915702564707,0.07315832901377917
p1g_v1_g093_t1_b0_p1,p1g_v1_g093,train,silicon_interposer_tsv_0p1,30,16900,-0.07265219669363887,-0.0024332073495543227
p1g_v1_g093_t1_b0_p1,p1g_v1_g093,train,bump_underfill_under_interposer,21,16900,-0.08575566747447283,-0.022853429888584742
p1g_v1_g093_t1_b0_p1,p1g_v1_g093,train,silicon_die_lower,165,16900,-0.12492909073324654,0.06827547542781076
p1g_v1_g093_t1_b0_p1,p1g_v1_g093,train,tim_between_dies,23,16900,0.054195550731662934,0.26127046436835144
p1g_v1_g093_t1_b0_p1,p1g_v1_g093,train,silicon_die_upper,157,16900,0.19693725502975212,0.20824192865308078
p1g_v1_g093_t1_b0_p1,p1g_v1_g093,train,tim_to_spreader,20,16900,0.6431683320804495,0.6059961053690586
p1g_v1_g093_t1_b0_p1,p1g_v1_g093,train,spreader,209,71825,0.574464445112028,-0.8570210317549822
p1g_v1_g093_t1_b1_p0,p1g_v1_g093,train,pcb_fr4_equivalent,262,33800,0.23433986801973106,-2.295781634606385
p1g_v1_g093_t1_b1_p0,p1g_v1_g093,train,bt_substrate_with_vias,137,33800,-0.02127204839263186,0.12686954246368032
p1g_v1_g093_t1_b1_p0,p1g_v1_g093,train,silicon_interposer_tsv_0p1,30,16900,-0.22757560744861394,0.06617328488817975
p1g_v1_g093_t1_b1_p0,p1g_v1_g093,train,bump_underfill_under_interposer,21,16900,-0.1789232035064856,0.008260285790470334
p1g_v1_g093_t1_b1_p0,p1g_v1_g093,train,silicon_die_lower,165,16900,-0.16432135274209259,0.1007954192631928
p1g_v1_g093_t1_b1_p0,p1g_v1_g093,train,tim_between_dies,23,16900,-0.017659505271012677,0.17447374551187522
p1g_v1_g093_t1_b1_p0,p1g_v1_g093,train,silicon_die_upper,157,16900,0.09028728792361562,0.16150790535374426
p1g_v1_g093_t1_b1_p0,p1g_v1_g093,train,tim_to_spreader,20,16900,0.39419739108996055,0.3968058203359419
p1g_v1_g093_t1_b1_p0,p1g_v1_g093,train,spreader,209,71825,0.37016239905636894,-0.534283753074817
p1g_v1_g093_t1_b1_p1,p1g_v1_g093,train,pcb_fr4_equivalent,262,33800,0.35150980201603943,-3.443672451789439
p1g_v1_g093_t1_b1_p1,p1g_v1_g093,train,bt_substrate_with_vias,137,33800,-0.031908072584883485,0.19030431368867085
p1g_v1_g093_t1_b1_p1,p1g_v1_g093,train,silicon_interposer_tsv_0p1,30,16900,-0.34136341116078484,0.09925992732735267
p1g_v1_g093_t1_b1_p1,p1g_v1_g093,train,bump_underfill_under_interposer,21,16900,-0.2683848052512303,0.012390428685307597
