sample_id,role,bypass_residual_scale,bypass_residual_normalized_mean_abs,bypass_residual_normalized_rmse,bypass_residual_raw_delta_cv_rms_K,bypass_residual_raw_delta_mean_abs_K,full_sample_id,full_split,full_point_count,full_cv_volume_m3,full_point_error_squared_sum,full_point_true_abs_sum,full_point_count_for_global,full_raw_cv_error_squared_integral_K2_m3,full_raw_cv_volume_m3,full_sample_cv_relative_rmse,full_raw_cv_weighted_rmse_K,full_amplitude_ratio,full_spatial_correlation,full_hotspot_cv_weighted_rmse_K,full_top5_cv_weighted_rmse_K,full_strong_q_cv_weighted_rmse_K,full_strong_q_active,full_low_deltaT_background_bias_K,full_low_deltaT_background_rmse_K,full_low_deltaT_background_over_ratio,full_shape_cv_rmse,full_scale_log_error,full_scale_log_squared_error,full_true_scale_cv_rms_K,full_pred_scale_cv_rms_K,full_legacy_normalized_base_mse,without_bypass_sample_id,without_bypass_split,without_bypass_point_count,without_bypass_cv_volume_m3,without_bypass_point_error_squared_sum,without_bypass_point_true_abs_sum,without_bypass_point_count_for_global,without_bypass_raw_cv_error_squared_integral_K2_m3,without_bypass_raw_cv_volume_m3,without_bypass_sample_cv_relative_rmse,without_bypass_raw_cv_weighted_rmse_K,without_bypass_amplitude_ratio,without_bypass_spatial_correlation,without_bypass_hotspot_cv_weighted_rmse_K,without_bypass_top5_cv_weighted_rmse_K,without_bypass_strong_q_cv_weighted_rmse_K,without_bypass_strong_q_active,without_bypass_low_deltaT_background_bias_K,without_bypass_low_deltaT_background_rmse_K,without_bypass_low_deltaT_background_over_ratio,without_bypass_shape_cv_rmse,without_bypass_scale_log_error,without_bypass_scale_log_squared_error,without_bypass_true_scale_cv_rms_K,without_bypass_pred_scale_cv_rms_K,without_bypass_legacy_normalized_base_mse
sample_0915,valid_iid,0.5,0.3181690468773013,0.3185868161690629,0.1265455832867524,0.1267270512467643,sample_0915,valid_iid,1024,2.0000000000000004e-07,118.43507049344574,126.70367431640625,1024,3.1361589614931955e-08,2.0000000000000004e-07,0.5365809125299293,0.3959898332970933,0.5582430797244188,0.913854128112615,1.593204349158398,3.787043760052023,4.61866569519043,True,0.03801408414607463,0.05998257181924265,0.8386956521739131,0.407654150161156,-0.5829607847123396,0.33984327651242674,0.7379871777958665,0.4119762349298967,0.1822625925381761,sample_0915,valid_iid,1024,2.0000000000000004e-07,130.9110329752652,126.70367431640625,1024,3.386179759698639e-08,2.0000000000000004e-07,0.5575594624221911,0.4114717341263333,0.6097191982723832,0.9127504286220657,1.543473517466371,3.781145052206019,4.714354515075684,True,0.16664379264349524,0.1724538016072118,1.0,0.5099445012775694,-0.494756758500495,0.24478425008191712,0.7379871777958665,0.44996495038099443,0.20146216324667401
sample_0934,valid_iid,0.5,0.3192197010212112,0.3196252670413676,0.12678834751934745,0.12714552784857294,sample_0934,valid_iid,1024,2.0000000000000004e-07,0.9710946638333173,51.887420654296875,1024,2.1712887813946641e-10,2.0000000000000004e-07,0.25899105449248766,0.03294911820819082,1.1857597054917177,0.9829505528175366,0.0887728622954337,0.09974825348062263,0.13910193749551225,True,0.003712874031751542,0.005124191325107164,0.7449324324324325,0.16573282095900901,0.17038367084997755,0.02903059529231349,0.12722106666099753,0.15085361453628662,0.0014944410535541574,sample_0934,valid_iid,1024,2.0000000000000004e-07,20.97263975726957,51.887420654296875,1024,4.167707106410935e-09,2.0000000000000004e-07,1.1346830435105346,0.14435558711755728,1.8661198528738874,0.9814432447105393,0.18419964141209486,0.1919950671480864,0.2331879196773804,True,0.13269894975363403,0.13271440288637124,1.0,0.5366061317983419,0.623861330198457,0.38920295931698823,0.12722106666099753,0.23740975819987972,0.032275304049427446
sample_0937,valid_iid,0.5,0.31158719634549925,0.31661285505003156,0.12470757574681027,0.12410549356279552,sample_0937,valid_iid,1024,2.0000000000000004e-07,5.51844730010441,229.89547729492188,1024,1.3536592435049574e-09,2.0000000000000004e-07,0.13816112309747128,0.08226965550872804,1.0462839473607612,0.9898061596578933,0.1552212656606867,0.21384645519883128,0.17719977552839933,True,0.004143746366494459,0.012321004608296408,0.4767441860465117,0.12726604958752585,0.04524478899601228,0.002047090931293674,0.5954616875160144,0.6230220049163556,0.008492471822732273,sample_0937,valid_iid,1024,2.0000000000000004e-07,27.804001245514293,229.89547729492188,1024,5.854125998696877e-09,2.0000000000000004e-07,0.2873175874423892,0.1710866154714751,1.1362549790342964,0.9873276177166155,0.20282542498878542,0.21032917256454117,0.17845551778080185,True,0.13449882137487526,0.1349195279135348,1.0,0.2373036959236211,0.12773774848833033,0.016316932388867937,0.5954616875160144,0.6765963072642356,0.04278825223869848
sample_0953,valid_iid,0.5,0.32268948646378703,0.32300643096080855,0.1280957605160861,0.1285275468787464,sample_0953,valid_iid,1024,2.0000000000000004e-07,0.9523290616222859,31.665313720703125,1024,2.1818678375430994e-10,2.0000000000000004e-07,0.49921654696027207,0.03302928880208518,1.4581617263865274,0.9815130651016353,0.08389776078710615,0.10876519762341312,0.08404960528380549,True,0.002470873578869063,0.0038122465350431717,0.7396551724137931,0.16418028890372052,0.3771765508824654,0.142262150535593,0.06616224763221575,0.09647525722900464,0.0014655621759544087,sample_0953,valid_iid,1024,2.0000000000000004e-07,21.976379834623877,31.665313720703125,1024,4.3895131915288105e-09,2.0000000000000004e-07,2.23914867585822,0.14814710917747956,2.96945599519265,0.9769214085342999,0.19248928098412355,0.1964410254039893,0.19085843025625934,True,0.13291568442023005,0.13293423754632389,1.0,0.618251529683651,1.0883787694357563,1.1845683457584912,0.06616224763221575,0.19646588288690375,0.03381998379116866
sample_0969,valid_iid,0.5,0.31345076498837443,0.3160925700701725,0.1251154034021485,0.12484775482681654,sample_0969,valid_iid,1024,2.0000000000000004e-07,288.5897869065428,595.2882690429688,1024,6.168163138035256e-08,2.0000000000000004e-07,0.37249850438008275,0.5553450791190669,0.6460850080832837,0.9871112290866585,2.0364308828066964,2.548342824838743,2.535292058238164,True,-0.0003608839630877196,0.007767500438535971,0.5699658703071672,0.14454764553097016,-0.43682419239674036,0.19081537506306445,1.4908652587566225,0.9632256927548593,0.44411781711558607,sample_0969,valid_iid,1024,2.0000000000000004e-07,263.2439099422268,595.2882690429688,1024,5.6424285810975844e-08,2.0000000000000004e-07,0.35627031922485725,0.5311510416584713,0.6787526476219345,0.9876027761915247,1.980277926338787,2.5441935534406883,2.5311366965617013,True,0.12807660439900367,0.1283455581790329,1.0,0.18697391075453254,-0.38749850700946775,0.15015509293456653,1.4908652587566225,1.011928741628618,0.4051124345115984
sample_0971,valid_iid,0.5,0.3219267918902915,0.3221607725049945,0.1279446828750463,0.12822376486333786,sample_0971,valid_iid,1024,2.0000000000000004e-07,111.28193264462959,142.73129272460938,1024,2.5974540586075587e-08,2.0000000000000004e-07,0.3402644191282645,0.36037855503675287,0.7470918039880283,0.9672230153424196,1.3766775679307017,3.4985059339296867,3.5452228740598364,True,0.05131491871921614,0.12346165599110996,0.8518201284796574,0.2633604071005245,-0.29156720449553464,0.08501143473734091,1.0591132506890362,0.791254829084897,0.17125446788636262,sample_0971,valid_iid,1024,2.0000000000000004e-07,140.45979398388423,142.73129272460938,1024,3.2451131664540125e-08,2.0000000000000004e-07,0.38032732060487817,0.40280970485168377,0.7632517970435322,0.9674517582939377,1.3851087693575597,3.577995849819067,3.6464022973142645,True,0.18095501913375978,0.21265381279713302,1.0,0.34070686350937507,-0.2701672929073835,0.07299036615690395,1.0591132506890362,0.8083700918610238,0.2161569950139977
sample_0997,valid_iid,0.5,0.31948258775810245,0.32116899812238325,0.12705959374074355,0.12725023590017345,sample_0997,valid_iid,1024,2.0000000000000004e-07,0.8379826019100696,22.6729736328125,1024,1.6201840025179035e-10,2.0000000000000004e-07,0.6049826385013983,0.028462115192988583,1.4665394581223266,0.9302166504257396,0.0863751388756011,0.12695450841453962,0.03640255179479284,True,0.0034702789535336104,0.005174857453549747,0.8457943925233645,0.3180456597089458,0.3829055153961594,0.14661663372079847,0.04704616857021228,0.06899506256169075,0.0012895916569836674,sample_0997,valid_iid,1024,2.0000000000000004e-07,20.535520657344776,22.6729736328125,1024,3.929225632151354e-09,2.0000000000000004e-07,2.9792999276017795,0.14016464661517455,3.616681716675886,0.8699359188749135,0.17886014311586762,0.12945674029864276,0.1250504044010822,True,0.1338954820102215,0.1339291100813218,1.0,0.7490448126002748,1.2855569526025725,1.652656678384813,0.04704616857021228,0.17015101770753846,0.03160261108842133
sample_1008,valid_iid,0.5,0.3110955964511959,0.3142044326296032,0.12371044932430361,0.12390968883065792,sample_1008,valid_iid,1024,2.0000000000000004e-07,0.8416586743189813,109.74771118164062,1024,2.194071147272645e-10,2.0000000000000004e-07,0.15679158627370132,0.03312152734455829,0.9067251313239808,0.9859064148018327,0.09023392948168031,0.15827968338147497,0.07980914048036497,True,0.0004899228666878499,0.004964312906021735,0.4486226497595102,0.13235303831815515,-0.09791592736122803,0.009587528831009285,0.21124556573297307,0.19154166333083864,0.0012952489104674277,sample_1008,valid_iid,1024,2.0000000000000004e-07,14.919455221211093,109.74771118164062,1024,2.804452084313758e-09,2.0000000000000004e-07,0.5605591073038657,0.11841562574917547,1.3073341708013535,0.9805792766654874,0.06404838589129688,0.1133187738775849,0.11132106639222311,True,0.12968590580640424,0.1298146621704337,1.0,0.4100087181957533,0.26799007969840993,0.07181868281676011,0.21124556573297307,0.2761685465129792,0.02295991194309246
sample_1049,valid_iid,0.5,0.3110847044372349,0.31427004184504825,0.12364749906741514,0.12390535053054683,sample_1049,valid_iid,1024,2.0000000000000004e-07,548.5737602818598,1085.9523010253906,1024,1.246800775820013e-07,2.0000000000000004e-07,0.4148537984724185,0.7895570833765007,0.6167593143075837,0.9672562161067179,2.1359600188587997,2.313651775295092,2.007887548003177,True,-0.0242633350751027,0.044420222815668625,0.09481292517006805,0.20225670440843757,-0.483276421444984,0.2335560995246698,1.903217678815575,1.173827230564365,0.8442134895837763,sample_1049,valid_iid,1024,2.0000000000000004e-07,467.16738032828073,1085.9523010253906,1024,1.0685824916956936e-07,2.0000000000000004e-07,0.38406131632792273,0.7309522869844834,0.6523233320416623,0.9673174985026658,2.0688729608895717,2.2757192994604445,1.9676012435871755,True,0.1049121623782783,0.11208587678318163,0.971938775510204,0.20202514850985284,-0.4272149319378796,0.18251259807068712,1.903217678815575,1.241513297845574,0.7189352417978473
sample_1050,valid_iid,0.5,0.3200447851268109,0.32213443947798165,0.12794783289118833,0.12747415967734269,sample_1050,valid_iid,1024,2.0000000000000004e-07,29.225342387960133,285.0634460449219,1024,7.508016731838179e-09,2.0000000000000004e-07,0.19755021954614616,0.19375263523160371,0.9086990089128502,0.9809835981103179,0.6493189966569283,1.173873900277052,0.9311574954439567,True,0.0037724086205638448,0.007166225446273192,0.7632027257240203,0.18377649373645266,-0.09574136294628123,0.009166408578811553,0.9807766130391197,0.89123073623355,0.044975586705341096,sample_1050,valid_iid,1024,2.0000000000000004e-07,50.08141283270476,285.0634460449219,1024,1.1533544099203362e-08,2.0000000000000004e-07,0.24484784784846042,0.24014104292273072,0.9470506803370256,0.9792551447546205,0.6543026321000309,1.2066142099051453,0.9319996280936649,True,0.13446608122304918,0.1345916980967257,1.0,0.2456458848307926,-0.05440267050466372,0.002959650558039008,0.9807766130391197,0.928845158637342,0.07707150254638126
sample_1051,valid_iid,0.5,0.3292030141747091,0.32927834714853116,0.1317789640799626,0.13112189151446943,sample_1051,valid_iid,1024,2.0000000000000004e-07,0.07555057172698731,14.035797119140625,1024,1.6365791829285216e-11,2.0000000000000004e-07,0.2658197844397982,0.009045936056949887,0.9282203768197632,0.954067069525853,0.021971372512601495,0.02551477037356759,0.02425601876189619,True,0.0027404515344664347,0.003651871993141299,0.9003087781208645,0.2656569011524989,-0.07448609936736948,0.00554817899896564,0.034030334032561727,0.03158764947900686,0.00011626661396413221,sample_1051,valid_iid,1024,2.0000000000000004e-07,17.750087496686668,14.035797119140625,1024,3.458241790414902e-09,2.0000000000000004e-07,3.864083187002203,0.13149604158329065,4.40305524564434,0.9553785131721654,0.12164111345643669,0.1277672681474871,0.12555607647153808,True,0.13401837140834433,0.134047631016104,1.0,0.8723048214595321,1.4822986739682003,2.1972093588478847,0.034030334032561727,0.14983744077310002,0.027316040232317592
sample_1052,valid_iid,0.5,0.31210412340442417,0.3129717099997902,0.12376315747133194,0.12431138613006489,sample_1052,valid_iid,1024,2.0000000000000004e-07,0.8490671906034468,42.494842529296875,1024,1.986712134782094e-10,2.0000000000000004e-07,0.4045678891605721,0.031517551735359244,1.2987045053736388,0.956845043149287,0.08955319449987642,0.1384626920167076,0.13597056268126861,True,0.004832514755738278,0.010291050737964835,0.6723090277777777,0.23943051375503402,0.2613672332690611,0.06831283062672379,0.07790423456679725,0.10117458041958435,0.0013066500398049375,sample_1052,valid_iid,1024,2.0000000000000004e-07,19.050329958250515,42.494842529296875,1024,3.759883411935285e-09,2.0000000000000004e-07,1.7599937537329333,0.13711096622690844,2.5287884932893605,0.941244012474982,0.1890571695786375,0.24104733670507994,0.23884422866603863,True,0.13126989757357577,0.13144485961766286,1.0,0.5483529218428365,0.9277403316437177,0.8607021229583953,0.07790423456679725,0.19700333195103215,0.02931701510830951
sample_1053,valid_iid,0.5,0.3165353917211178,0.3181665009343323,0.12596414262680244,0.12607636475563921,sample_1053,valid_iid,1024,2.0000000000000004e-07,3.0960496752707343,198.21554565429688,1024,6.629439796048582e-10,2.0000000000000004e-07,0.12039415872735387,0.05757360417781998,1.028129489247887,0.9915933784080271,0.18264584133138612,0.06282699323463709,0.13312040644939624,True,0.0008706898520432825,0.007476879108247645,0.4210300429184549,0.11544938160587355,0.027741121403780523,0.0007695698167392899,0.4782092817991435,0.4916610646497523,0.004764585728967059,sample_1053,valid_iid,1024,2.0000000000000004e-07,19.370211059128707,198.21554565429688,1024,3.819061239204721e-09,2.0000000000000004e-07,0.288965045723779,0.13818576698062504,1.1533524969741429,0.9906292979257849,0.23722970723603862,0.06448923015354109,0.13719757075446046,True,0.13012240834118471,0.13033864621362456,1.0,0.22805310580021912,0.14267291613701538,0.020355560999039825,0.4782092817991435,0.5515438692392537,0.029809288200530523
sample_1054,valid_iid,0.5,0.29442619946348714,0.3053770990529876,0.11784222135985985,0.11727025125165083,sample_1054,valid_iid,1024,2.0000000000000004e-07,9.643466335837799,68.05258178710938,1024,2.0239911236038934e-09,2.0000000000000004e-07,1.0348606074662874,0.10059799012912467,1.9420029231072233,0.8717928105613529,0.12404923590464735,0.12188801405701613,0.11760720684399116,True,0.03809676924585655,0.058907912880333785,0.7982637453493179,0.3074484654826915,0.6637198750725438,0.44052407256631315,0.09720921774713688,0.1887805850179064,0.014840563865834377,sample_1054,valid_iid,1024,2.0000000000000004e-07,41.011793226974035,68.05258178710938,1024,8.084094387940716e-09,2.0000000000000004e-07,2.068203370888106,0.2010484318260244,2.9067395954022843,0.7303591513950108,0.14545866635751575,0.11940117290003206,0.12003035039534925,True,0.16596360992503198,0.1705206447827611,1.0,0.46989404280339503,1.0670320390993622,1.1385573724645428,0.09720921774713688,0.2825618822636852,0.06311404369629554
sample_1055,valid_iid,0.5,0.30680623291118536,0.3105187952791889,0.1212991426208267,0.12220123102030234,sample_1055,valid_iid,1024,2.0000000000000004e-07,171.23318568737457,1105.7629699707031,1024,3.889603095601809e-08,2.0000000000000004e-07,0.2179255467181962,0.4409990416997416,0.8213159760583708,0.984958659681884,1.158561829869891,1.2753368725307046,1.1406230695485418,True,-0.04264388069616142,0.06437112354335933,0.2451241134751773,0.1376573439155795,-0.19684737626595705,0.03874888954279127,2.023622509342634,1.662033496434435,0.2635149202521708,sample_1055,valid_iid,1024,2.0000000000000004e-07,136.7430541991447,1105.7629699707031,1024,3.148109569459139e-08,2.0000000000000004e-07,0.1960561275757524,0.39674359285684363,0.8508117064057464,0.9849371842989824,1.0988079433308207,1.230714138288289,1.0987622277429845,True,0.08677922155549551,0.10010194265891746,0.9326241134751774,0.13790628133285399,-0.16156443645858048,0.02610306712817869,2.023622509342634,1.721721720294885,0.2104372157884043
sample_1056,valid_iid,0.5,0.32033094685175456,0.32057703148831196,0.1270567509344147,0.1275881381800843,sample_1056,valid_iid,1024,2.0000000000000004e-07,1.7143844580149072,94.95574951171875,1024,3.9922235501525863e-10,2.0000000000000004e-07,0.33869510504354716,0.0446778667247698,1.2543631426118207,0.9414239524204661,0.04420809317436958,0.041985062578901555,0.04845843402595588,True,0.014601851936113148,0.026726541069628892,0.6221928665785997,0.19967934162409212,0.22662798769813364,0.05136024480810541,0.13191175797779958,0.16546524728448259,0.0026383076844123422,sample_1056,valid_iid,1024,2.0000000000000004e-07,25.066285556731778,94.95574951171875,1024,5.122960369103642e-09,2.0000000000000004e-07,1.2132826636263505,0.16004624908293916,2.1093056056050083,0.9356443309134391,0.15063781226982886,0.1431042357196495,0.14861706035183336,True,0.144371251094609,0.1459337993372335,1.0,0.33836475798842797,0.7463587964540521,0.5570514530443412,0.13191175797779958,0.27824221054778386,0.0385751151181289
sample_1057,valid_iid,0.5,0.27014287245401647,0.286761802295363,0.10627946051418424,0.10759817769020888,sample_1057,valid_iid,1024,2.0000000000000004e-07,0.6465006920182144,96.80377197265625,1024,1.3863251193877167e-10,2.0000000000000004e-07,0.16549474824712904,0.026327980547202215,1.0930105683153941,0.9835458969491293,0.036577503478988645,0.04959940360479601,0.030394872444093727,True,0.004305301889241887,0.009002385149914251,0.7172096908939013,0.13093150925220862,0.08893587823767822,0.007909590437907127,0.15908650169301639,0.17388322762679173,0.0009949155092955982,sample_1057,valid_iid,1024,2.0000000000000004e-07,16.226330580912983,96.80377197265625,1024,2.8100777862699297e-09,2.0000000000000004e-07,0.745093614143039,0.11853433650782226,1.482923485373221,0.9155728350495119,0.03621624071629753,0.042759435801651736,0.09598143074804413,True,0.12521860162193016,0.12580721423240412,1.0,0.4659447676380033,0.3940154673360287,0.1552481885000291,0.15908650169301639,0.23591310956644068,0.02497109415402731
sample_1058,valid_iid,0.5,0.3170323242084123,0.31738702519331025,0.12660884564883257,0.1262742934649264,sample_1058,valid_iid,1024,2.0000000000000004e-07,0.5109899962826532,21.100616455078125,1024,1.1724066702113134e-10,2.0000000000000004e-07,0.41128696495937556,0.024211636357455407,1.0745004118933263,0.9149097723273482,0.04603220596976104,0.026544242995877078,0.0212063987367558,True,0.004395573740267049,0.0061862078262604255,0.8033755274261603,0.39020891835026,0.07185582043523256,0.005163258930420385,0.05886798858273295,0.06325367797947819,0.0007863748408666758,sample_1058,valid_iid,1024,2.0000000000000004e-07,19.173541854353616,21.100616455078125,1024,3.8145795613916706e-09,2.0000000000000004e-07,2.3460061373721577,0.1381046625098456,2.867022495569845,0.9174771507219679,0.11822263362029366,0.10040266191109697,0.1107629311975431,True,0.13307724879260807,0.1330923625840689,1.0,0.8389614313032744,1.0532740332498869,1.1093861891184837,0.05886798858273295,0.16877584753564417,0.029506628913257445
sample_1059,valid_iid,0.5,0.3150311961508123,0.31731676601212955,0.12515119416423312,0.1254772421477233,sample_1059,valid_iid,1024,2.0000000000000004e-07,27.180270049426554,325.12701416015625,1024,6.2339868193563875e-09,2.0000000000000004e-07,0.231415079002107,0.176550089483925,1.1846420129301178,0.9894622842838656,0.5395906983709996,0.8936479533902758,0.6832263752896546,True,0.0008068248222712361,0.010881703193430873,0.386518771331058,0.12816835760176526,0.1694406301529123,0.028710127146616013,0.7629152354515218,0.9037814402203456,0.04182837663365382,sample_1059,valid_iid,1024,2.0000000000000004e-07,55.03783985782886,325.12701416015625,1024,1.1629221909924949e-08,2.0000000000000004e-07,0.3160705580541648,0.241135044217187,1.2449985156757721,0.9885193893970919,0.5561444094999891,0.8130898401633975,0.6365330223032899,True,0.1296951557055065,0.13012209952510073,1.0,0.17896707764610814,0.21913433768766477,0.048019857953811494,0.7629152354515218,0.9498283357235768,0.08469907320630488
sample_1060,valid_iid,0.5,0.2653367059174343,0.28082701142935007,0.10385714511894706,0.10568387672674395,sample_1060,valid_iid,1024,2.0000000000000004e-07,0.9076884223325368,114.7607421875,1024,2.01152153914515e-10,2.0000000000000004e-07,0.21074966967970585,0.03171373156177896,1.1515985783629719,0.9740360873318005,0.06431867638170008,0.027439915579640695,0.033551511641807905,True,0.0038076077185350125,0.010972533098231436,0.6487570168404169,0.1364249815408323,0.14115104526655964,0.01992361757984237,0.15048057541431503,0.17329321671836717,0.0013968637185328863,sample_1060,valid_iid,1024,2.0000000000000004e-07,15.33200530027164,114.7607421875,1024,2.6728575891117268e-09,2.0000000000000004e-07,0.7682321337315063,0.11560401353568409,1.6143027319426035,0.8521038721698938,0.07952366236018378,0.024512652015992994,0.10263284935527292,True,0.11999970298699597,0.12075306770741277,1.0,0.36308336030230415,0.4789031185187633,0.22934819692699668,0.15048057541431503,0.24292120399562375,0.023594795587887032
sample_0006,test_iid,0.5,0.3195979154188535,0.32053413662207003,0.12713288833420622,0.1272961710233968,sample_0006,test_iid,1024,2.0000000000000004e-07,17.717732172675795,233.55230712890625,1024,3.080006958101002e-09,2.0000000000000004e-07,0.20744159547417396,0.12409687663476872,1.0090717730247705,0.9746212010910428,0.40779645732588093,0.5506368576424436,0.7109699249267578,True,-0.00020568247457019654,0.00704118055234794,0.36803278688524593,0.20630945501434364,0.009030871670958878,8.15566431373276e-05,0.5982256179196159,0.6036525849429858,0.02726624492121329,sample_0006,test_iid,1024,2.0000000000000004e-07,33.482619469276045,233.55230712890625,1024,6.177096229777027e-09,2.0000000000000004e-07,0.2937732032311101,0.17574265603115577,1.1000326336604738,0.9742993946023047,0.4051053144225534,0.5309934166462038,0.719627857208252,True,0.12954051811553416,0.12974058610225578,1.0,0.263359249507236,0.09533984632833625,0.009089686297910772,0.5982256179196159,0.6580677020032795,0.0515272120076334
sample_0008,test_iid,0.5,0.3035284638099256,0.30955769146769996,0.12065895402340093,0.12089569229192128,sample_0008,test_iid,1024,2.0000000000000004e-07,3.1831247570838217,135.58319091796875,1024,7.750468388577617e-10,2.0000000000000004e-07,0.23449761717104653,0.062251379055317385,1.1703175807017894,0.9833277864166247,0.21123732901807976,0.3188355454478045,0.05117388666834418,True,0.005107404256227464,0.009511986909529632,0.6289416846652268,0.14899665535785453,0.15727514847469953,0.024735472327738782,0.2654670005022276,0.3106806977839277,0.00489858790429999,sample_0008,test_iid,1024,2.0000000000000004e-07,21.76994767383138,135.58319091796875,1024,4.300244954252271e-09,2.0000000000000004e-07,0.5523585194566629,0.14663295936201162,1.4211447795167673,0.9804657671489969,0.2530516144871983,0.3370323512945316,0.15023465309811135,True,0.13427192240502872,0.13444842272247676,1.0,0.2998052328812585,0.3514627295806851,0.12352605028430577,0.2654670005022276,0.3772670418977158,0.03350230167468816
sample_0015,test_iid,0.5,0.2922417717272765,0.30031469338288513,0.11496795324444933,0.11640019148817429,sample_0015,test_iid,1024,2.0000000000000004e-07,166.98929956913466,1020.1231689453125,1024,3.983333093773828e-08,2.0000000000000004e-07,0.27836427082775184,0.4462809145467587,0.7726157380233317,0.9695885207165549,0.8100505749343181,0.9853871919608463,0.905653503958534,True,-0.10754916385218548,0.15477848885278356,0.14121292607348382,0.18267768269113346,-0.2579734587486094,0.06655030541872047,1.6032262805125284,1.238677855936588,0.25698387579748294,sample_0015,test_iid,1024,2.0000000000000004e-07,135.20280984375782,1020.1231689453125,1024,3.389245616779397e-08,2.0000000000000004e-07,0.2567684741967444,0.4116579658393237,0.796452059143433,0.9649923123589669,0.8610269897126142,1.0501239614706,0.9675138726843875,True,0.022978292881202348,0.11739379038761212,0.5816733067729084,0.17538321324461958,-0.22758834084281926,0.051796452887587274,1.6032262805125284,1.2768928723870703,0.20806686971015087
sample_0017,test_iid,0.5,0.29688917460953235,0.30498032340850756,0.11757529776247508,0.11825125672850584,sample_0017,test_iid,1024,2.0000000000000004e-07,0.816713220196088,98.42877197265625,1024,1.8026496645800075e-10,2.0000000000000004e-07,0.24058604023721117,0.030022072418305894,1.184031891342304,0.9569541067491572,0.03721643810458414,0.05562856438171638,0.03235102150371604,True,0.006525155699044885,0.018879910512462704,0.735333631885356,0.14241302147185309,0.16892547135439082,0.02853581487230311,0.12478725859864921,0.14775209381397983,0.00125685971568961,sample_0017,test_iid,1024,2.0000000000000004e-07,19.451209910408963,98.42877197265625,1024,3.710603389983183e-09,2.0000000000000004e-07,1.0915333934703175,0.13620945984004162,2.011707013773584,0.8629885263047531,0.11194202635292873,0.07026946504274796,0.13707657946775093,True,0.1261690497678649,0.12792441308478264,1.0,0.28889186335989875,0.698983622237132,0.4885781041557416,0.12478725859864921,0.2510354033524806,0.029933939255743405
sample_0019,test_iid,0.5,0.306736587681371,0.3121589151512487,0.12257212648894052,0.12217349125524851,sample_0019,test_iid,1024,2.0000000000000004e-07,38.15177562033492,319.708984375,1024,1.0157307283672495e-08,2.0000000000000004e-07,0.2621610285003668,0.2253586839204615,1.036168206492205,0.9598104950726749,0.6729782366452017,0.5351126655927996,0.5007776104473655,True,0.003986896967704636,0.008335237824379192,0.685738684884714,0.2550821675219432,0.03552949213705534,0.0012623448115170774,0.8596193156914861,0.8907102046061038,0.05871269302350873,sample_0019,test_iid,1024,2.0000000000000004e-07,63.62561626645547,319.708984375,1024,1.5415365289914086e-08,2.0000000000000004e-07,0.32296521330177286,0.2776271356506248,1.0789932999527647,0.9554696341578077,0.6802735611716945,0.5469399125766159,0.5014955593279815,True,0.13259950742112786,0.13277580216712065,1.0,0.3014748985743728,0.07602847675974429,0.005780329278406978,0.8596193156914861,0.9275234821410939,0.09791500267750478
sample_0022,test_iid,0.5,0.29906859318725765,0.30191580951228203,0.1165321592742569,0.11911932133912165,sample_0022,test_iid,1024,2.0000000000000004e-07,139.1247302634703,1068.1387939453125,1024,3.730154703056494e-08,2.0000000000000004e-07,0.27405182132408157,0.431865413239848,0.7862466129590494,0.9494784026119409,1.1665054485104958,1.7977969189408975,1.7493741659469213,True,-0.07084441438124124,0.15603201521203183,0.3482342422887795,0.1934179786906559,-0.24048477881899205,0.05783292884361953,1.5758531038155117,1.2390091653959514,0.2141024317219105,sample_0022,test_iid,1024,2.0000000000000004e-07,129.18496132613313,1068.1387939453125,1024,3.509326761203505e-08,2.0000000000000004e-07,0.2658160345101207,0.4188870230267049,0.8281007676689103,0.9367289173207396,1.2294493397816042,1.877915682323431,1.8293705127564541,True,0.0562224338163368,0.15405127939270014,0.765310683951721,0.2228054972393612,-0.18862043191850675,0.03557766733712404,1.5758531038155117,1.3049651650030603,0.19880587311270653
sample_0028,test_iid,0.5,0.29504965608066414,0.3030235731110779,0.11812735435652867,0.11751857464907292,sample_0028,test_iid,1024,2.0000000000000004e-07,10.462973953924738,113.88894653320312,1024,1.9338924559971097e-09,2.0000000000000004e-07,0.3915457387738752,0.09833342402248356,1.2146918804643219,0.9464483618318211,0.10429572763667566,0.12350219872165877,0.12769110183552063,True,0.036033838277188306,0.07546405033629536,0.8471651602300739,0.2970952076947988,0.19449044830586518,0.037826534482216415,0.25114160182259804,0.3050596645807136,0.01610172390744917,sample_0028,test_iid,1024,2.0000000000000004e-07,39.40150935854625,113.88894653320312,1024,7.344764935991701e-09,2.0000000000000004e-07,0.7630540342023369,0.19163461242677038,1.4712623150822572,0.9281766152481962,0.10668716385880951,0.10918216616140054,0.11201753956786008,True,0.1610389582035281,0.1720588206448076,1.0,0.4947714900605861,0.38612075004653185,0.14908923361649631,0.25114160182259804,0.369495174510982,0.060635938558561406
